strain	gene
ECA2529	g537
ECA2529	g22352
ECA2529	g714
ECA2529	g3002
ECA2529	g1522
ECA2529	g2401
ECA2529	g1544
ECA2529	g15102
ECA2529	g686
ECA2529	g2017
ECA703	g18532
ECA703	g11434
ECA703	g13080
ECA703	g11361
ECA703	g2261
ECA703	g11406
ECA703	g7492
ECA703	g16936
ECA703	g4097
ECA703	g11404
ECA703	g16938
ECA703	g12921
ECA703	g18531
ECA703	g8062
ECA703	g18865
ECA703	g9418
ECA703	g13079
ECA703	g20884
ECA703	g4104
ECA703	g12258
ECA703	g10915
ECA703	g15157
ECA703	g11402
ECA703	g18505
ECA703	g11431
ECA703	g1108
ECA703	g10913
ECA703	g11408
ECA703	g10939
ECA703	g18910
ECA703	g11403
ECA703	g4098
ECA703	g10936
ECA703	g11412
ECA703	g10585
ECA703	g18943
ECA703	g16760
ECA703	g4101
ECA703	g12415
ECA703	g11413
ECA703	g4099
ECA703	g2879
ECA703	g10935
ECA703	g5229
ECA703	g4102
ECA703	g13081
ECA703	g3139
ECA703	g12259
ECA703	g2262
ECA703	g2132
ECA703	g5509
ECA703	g10933
ECA703	g16934
ECA703	g12764
ECA703	g10937
ECA703	g4105
ECA703	g11440
ECA703	g4106
ECA703	g10938
ECA703	g10402
ECA703	g10123
ECA703	g9038
ECA703	g11166
ECA703	g10920
ECA703	g4136
ECA703	g899
ECA703	g16939
ECA703	g22366
ECA703	g15156
ECA703	g10940
ECA703	g11264
ECA703	g4103
ECA703	g11410
ECA703	g13085
ECA703	g11411
ECA703	g1107
ECA703	g11405
ECA703	g11409
ECA703	g10919
ECA703	g10934
ECA703	g4100
ECA703	g11785
ECA703	g2133
ECA703	g1241
ECA703	g2143
ECA703	g16910
ECA703	g12383
ECA703	g7982
ECA723	g17110
ECA723	g17109
ECA723	g5462
ECA723	g6424
ECA723	g20461
ECA723	g12396
ECA723	g5460
ECA723	g22345
ECA723	g17083
ECA723	g11296
ECA723	g17106
ECA723	g17108
ECA723	g17111
ECA723	g10709
ECA723	g10748
ECA723	g16583
ECA723	g12395
ECA723	g19718
ECA723	g22347
ECA723	g16605
ECA723	g8447
ECA723	g4626
ECA723	g17090
ECA723	g17081
ECA723	g10746
ECA723	g13748
ECA723	g10749
ECA723	g10745
ECA723	g16606
ECA723	g16585
ECA723	g14368
ECA723	g13747
ECA723	g20748
ECA723	g17091
ECA723	g1628
ECA723	g1629
ECA723	g1281
ECA723	g17043
ECA723	g11770
ECA723	g446
ECA723	g17084
ECA723	g16603
ECA723	g21753
ECA723	g19717
ECA723	g17087
ECA723	g13886
ECA723	g12524
ECA723	g16607
ECA723	g10744
ECA723	g12525
ECA723	g9616
ECA723	g13887
ECA723	g10743
ECA723	g16946
ECA723	g4183
ECA723	g10741
ECA723	g9338
ECA723	g5458
ECA723	g6425
ECA723	g17085
ECA723	g13349
ECA723	g5279
ECA723	g17092
ECA723	g1661
ECA723	g12514
ECA723	g17082
ECA723	g15595
ECA723	g16828
ECA723	g10740
ECA723	g16054
ECA723	g22341
ECA723	g13710
ECA723	g17088
ECA723	g5463
ECA723	g437
ECA723	g15514
ECA723	g6197
ECA723	g1235
ECA723	g10747
ECA723	g16604
ECA723	g16589
ECA723	g16243
ECA723	g22346
ECA723	g10742
ECA723	g6562
ECA723	g5433
ECA723	g1193
ECA723	g16590
ECA768	g21231
ECA768	g8868
ECA768	g16090
ECA768	g10139
ECA768	g1067
ECA768	g12946
ECA768	g5501
ECA768	g9618
ECA768	g17354
ECA768	g10135
ECA768	g5220
ECA768	g14932
ECA768	g21594
ECA768	g11158
ECA768	g12907
ECA768	g11661
ECA768	g21230
ECA768	g10996
ECA768	g9637
ECA768	g368
ECA768	g8869
ECA768	g12915
ECA768	g2884
ECA768	g12913
ECA768	g15061
ECA768	g10995
ECA768	g6789
ECA768	g5222
ECA768	g10159
ECA768	g21549
ECA768	g10088
ECA768	g10157
ECA768	g9639
ECA768	g5223
ECA768	g12910
ECA768	g9612
ECA768	g12908
ECA768	g9635
ECA768	g12909
ECA768	g10132
ECA768	g9614
ECA768	g9283
ECA768	g14931
ECA768	g15051
ECA768	g9619
ECA768	g21642
ECA768	g17831
ECA768	g9866
ECA768	g21545
ECA768	g8867
ECA768	g12911
ECA768	g10134
ECA768	g11946
ECA768	g10129
ECA768	g6473
ECA768	g10137
ECA768	g15062
ECA768	g14320
ECA768	g14039
ECA768	g16298
ECA768	g5039
ECA768	g12914
ECA768	g5218
ECA768	g11500
ECA768	g10130
ECA768	g9636
ECA768	g10165
ECA768	g6555
ECA768	g10128
ECA768	g17250
ECA768	g10136
ECA768	g10131
ECA768	g9101
ECA768	g9634
ECA768	g5500
ECA768	g6790
ECA768	g9640
ECA768	g9632
ECA768	g9638
ECA768	g8863
ECA768	g12912
ECA768	g21203
ECA768	g9633
ECA768	g10523
ECA768	g15958
ECA768	g5193
ECA768	g11121
ECA768	g10138
MY10	g18686
MY10	g12627
MY10	g974
MY10	g967
MY10	g1815
MY10	g3232
MY10	g14935
MY10	g3234
MY10	g1979
MY10	g4680
MY10	g4638
MY10	g966
MY10	g536
MY10	g10250
MY10	g2487
MY10	g965
MY10	g14936
MY10	g21330
MY10	g16938
MY10	g8117
MY10	g4645
MY10	g4640
MY10	g184
MY10	g538
MY10	g513
MY10	g17853
MY10	g991
MY10	g993
MY10	g4641
MY10	g511
MY10	g21288
MY10	g4639
MY10	g535
MY10	g4642
MY10	g539
MY10	g517
MY10	g4643
MY10	g21671
MY10	g21672
MY10	g12488
MY10	g534
MY10	g762
MY10	g21703
MY10	g18687
MY10	g7455
MY10	g518
MY10	g1816
MY10	g964
MY10	g14805
MY10	g972
MY10	g14804
MY10	g6061
MY10	g5781
MY10	g532
MY10	g15949
MY10	g4646
MY10	g3230
MY10	g2327
MY10	g21254
MY10	g537
MY10	g11462
MY10	g21333
MY10	g4647
MY10	g971
MY10	g969
MY10	g4644
MY10	g16236
MY10	g970
MY10	g2789
MY10	g3235
MY10	g10241
MY10	g17854
MY10	g11542
MY10	g540
MY10	g963
MY10	g3051
MY10	g18691
MY10	g18685
MY10	g12836
MY10	g1946
MY10	g533
MY10	g6
MY10	g1347
MY10	g13910
MY10	g14815
MY10	g923
MY10	g3206
MY10	g973
XZ1516	g9931
XZ1516	g10277
XZ1516	g52
XZ1516	g22840
XZ1516	g15976
XZ1516	g20053
XZ1516	g13636
XZ1516	g13470
XZ1516	g10754
XZ1516	g13504
XZ1516	g12094
XZ1516	g9926
XZ1516	g20052
XZ1516	g9914
XZ1516	g20071
XZ1516	g20048
XZ1516	g3070
XZ1516	g10761
XZ1516	g10757
XZ1516	g16385
XZ1516	g20049
XZ1516	g9893
XZ1516	g9913
XZ1516	g1647
XZ1516	g20067
XZ1516	g9708
XZ1516	g9924
XZ1516	g10756
XZ1516	g10759
XZ1516	g14784
XZ1516	g4890
XZ1516	g10755
XZ1516	g5393
XZ1516	g14783
XZ1516	g21463
XZ1516	g2354
XZ1516	g8170
XZ1516	g9891
XZ1516	g1207
XZ1516	g5395
XZ1516	g9912
XZ1516	g9918
XZ1516	g10793
XZ1516	g4889
XZ1516	g2483
XZ1516	g22623
XZ1516	g2355
XZ1516	g9615
XZ1516	g15987
XZ1516	g9915
XZ1516	g8246
XZ1516	g10762
XZ1516	g2497
XZ1516	g20050
XZ1516	g1807
XZ1516	g9923
XZ1516	g5396
XZ1516	g12011
XZ1516	g10763
XZ1516	g14788
XZ1516	g17796
XZ1516	g9921
XZ1516	g20047
XZ1516	g20066
XZ1516	g51
XZ1516	g9974
XZ1516	g7873
XZ1516	g4851
XZ1516	g5391
XZ1516	g9919
XZ1516	g9922
XZ1516	g13635
XZ1516	g9925
XZ1516	g7987
XZ1516	g20051
XZ1516	g10760
XZ1516	g507
XZ1516	g5366
XZ1516	g13126
XZ1516	g10758
XZ1516	g2498
XZ1516	g2484
XZ1516	g9658
XZ1516	g9911
XZ1516	g14782
XZ1516	g5211
XZ1516	g9916
XZ1516	g2473
ECA1185	g16713
ECA1185	g12121
ECA1185	g12563
ECA1185	g22188
ECA1185	g4325
ECA1185	g13737
ECA1185	g17663
ECA1185	g2092
ECA1185	g10007
ECA1185	g21517
ECA1185	g9975
ECA1185	g19708
ECA1185	g12865
ECA1185	g20339
ECA1185	g13738
ECA1185	g14340
ECA1185	g7032
ECA1185	g17661
ECA1185	g17671
ECA1185	g21165
ECA1185	g14335
ECA1185	g17689
ECA1185	g1581
ECA1185	g21185
ECA1185	g9970
ECA1185	g4611
ECA1185	g9968
ECA1185	g9967
ECA1185	g17528
ECA1185	g21183
ECA1185	g21179
ECA1185	g12564
ECA1185	g1132
ECA1185	g20338
ECA1185	g21161
ECA1185	g14336
ECA1185	g17621
ECA1185	g13393
ECA1185	g17687
ECA1185	g17431
ECA1185	g17668
ECA1185	g4610
ECA1185	g17672
ECA1185	g17665
ECA1185	g21164
ECA1185	g9007
ECA1185	g2256
ECA1185	g13610
ECA1185	g18911
ECA1185	g12909
ECA1185	g11377
ECA1185	g11103
ECA1185	g9971
ECA1185	g2257
ECA1185	g9976
ECA1185	g21160
ECA1185	g1738
ECA1185	g21163
ECA1185	g4140
ECA1185	g21162
ECA1185	g5678
ECA1185	g13609
ECA1185	g9977
ECA1185	g9972
ECA1185	g12953
ECA1185	g21703
ECA1185	g17669
ECA1185	g21178
ECA1185	g4328
ECA1185	g18902
ECA1185	g15953
ECA1185	g5597
ECA1185	g4323
ECA1185	g9974
ECA1185	g12539
ECA1185	g18401
ECA1185	g17670
ECA1185	g9969
ECA1185	g9973
ECA1185	g4327
ECA1185	g17666
ECA1185	g17664
ECA1185	g13620
ECA1185	g14334
ECA1185	g4298
ECA1185	g2128
ECA1185	g17662
ECA1187	g12177
ECA1187	g12610
ECA1187	g16078
ECA1187	g8840
ECA1187	g20529
ECA1187	g2152
ECA1187	g1657
ECA1187	g10522
ECA1187	g16993
ECA1187	g1306
ECA1187	g20240
ECA1187	g14541
ECA1187	g5673
ECA1187	g17025
ECA1187	g17811
ECA1187	g12944
ECA1187	g1643
ECA1187	g9764
ECA1187	g2160
ECA1187	g12904
ECA1187	g2110
ECA1187	g17806
ECA1187	g11033
ECA1187	g1637
ECA1187	g17030
ECA1187	g6987
ECA1187	g12585
ECA1187	g2177
ECA1187	g17029
ECA1187	g12984
ECA1187	g7441
ECA1187	g17032
ECA1187	g17807
ECA1187	g1639
ECA1187	g20530
ECA1187	g12611
ECA1187	g11473
ECA1187	g5672
ECA1187	g1661
ECA1187	g2180
ECA1187	g14040
ECA1187	g1888
ECA1187	g2161
ECA1187	g2154
ECA1187	g1658
ECA1187	g10360
ECA1187	g19351
ECA1187	g18482
ECA1187	g13231
ECA1187	g6986
ECA1187	g18226
ECA1187	g10359
ECA1187	g17024
ECA1187	g1662
ECA1187	g8664
ECA1187	g10878
ECA1187	g1659
ECA1187	g1660
ECA1187	g6351
ECA1187	g19352
ECA1187	g17023
ECA1187	g17028
ECA1187	g17033
ECA1187	g1121
ECA1187	g2158
ECA1187	g1644
ECA1187	g8843
ECA1187	g14532
ECA1187	g6270
ECA1187	g8838
ECA1187	g17026
ECA1187	g2178
ECA1187	g2159
ECA1187	g2151
ECA1187	g21905
ECA1187	g17027
ECA1187	g8842
ECA1187	g2157
ECA1187	g2155
ECA1187	g2153
ECA1187	g17031
ECA1187	g19341
ECA1187	g12586
ECA1187	g17805
ECA1187	g15553
ECA1187	g8813
ECA1187	g10487
ECA1195	g21857
ECA1195	g3081
ECA1195	g2642
ECA1195	g2666
ECA1195	g12612
ECA1195	g13085
ECA1195	g10636
ECA1195	g16356
ECA1195	g4755
ECA1195	g8251
ECA1195	g8219
ECA1195	g5397
ECA1195	g13763
ECA1195	g1202
ECA1195	g10637
ECA1195	g16383
ECA1195	g16800
ECA1195	g2307
ECA1195	g19641
ECA1195	g16314
ECA1195	g17202
ECA1195	g16364
ECA1195	g2348
ECA1195	g16795
ECA1195	g8218
ECA1195	g4240
ECA1195	g15864
ECA1195	g8215
ECA1195	g1882
ECA1195	g2667
ECA1195	g16221
ECA1195	g2265
ECA1195	g8213
ECA1195	g8212
ECA1195	g12906
ECA1195	g15866
ECA1195	g16220
ECA1195	g2641
ECA1195	g3792
ECA1195	g1201
ECA1195	g15889
ECA1195	g16796
ECA1195	g17382
ECA1195	g15529
ECA1195	g16358
ECA1195	g16365
ECA1195	g15886
ECA1195	g1911
ECA1195	g4920
ECA1195	g10508
ECA1195	g1883
ECA1195	g9628
ECA1195	g9350
ECA1195	g8216
ECA1195	g4921
ECA1195	g8220
ECA1195	g15885
ECA1195	g4396
ECA1195	g15887
ECA1195	g15888
ECA1195	g14797
ECA1195	g10507
ECA1195	g8221
ECA1195	g8217
ECA1195	g15338
ECA1195	g15890
ECA1195	g16362
ECA1195	g15871
ECA1195	g13088
ECA1195	g13754
ECA1195	g14879
ECA1195	g13083
ECA1195	g16381
ECA1195	g17977
ECA1195	g16363
ECA1195	g16118
ECA1195	g8214
ECA1195	g16361
ECA1195	g13087
ECA1195	g16355
ECA1195	g16359
ECA1195	g15870
ECA1195	g16357
ECA1195	g10518
ECA1195	g16794
ECA1195	g13058
ECA1195	g4790
ECA1202	g16510
ECA1202	g10582
ECA1202	g2268
ECA1202	g16511
ECA1202	g17476
ECA1202	g375
ECA1202	g16546
ECA1202	g22484
ECA1202	g5133
ECA1202	g8158
ECA1202	g18620
ECA1202	g1508
ECA1202	g16000
ECA1202	g16520
ECA1202	g11766
ECA1202	g9437
ECA1202	g6521
ECA1202	g5134
ECA1202	g5165
ECA1202	g376
ECA1202	g1857
ECA1202	g16515
ECA1202	g16518
ECA1202	g3397
ECA1202	g5129
ECA1202	g15975
ECA1202	g15996
ECA1202	g3941
ECA1202	g8160
ECA1202	g5127
ECA1202	g1411
ECA1202	g5126
ECA1202	g5130
ECA1202	g15977
ECA1202	g15638
ECA1202	g4546
ECA1202	g18629
ECA1202	g1824
ECA1202	g1825
ECA1202	g16519
ECA1202	g14883
ECA1202	g16857
ECA1202	g4078
ECA1202	g16514
ECA1202	g13
ECA1202	g8156
ECA1202	g19933
ECA1202	g1272
ECA1202	g16231
ECA1202	g1457
ECA1202	g19934
ECA1202	g6244
ECA1202	g5131
ECA1202	g2967
ECA1202	g19590
ECA1202	g16508
ECA1202	g15998
ECA1202	g3554
ECA1202	g10810
ECA1202	g8338
ECA1202	g11845
ECA1202	g1512
ECA1202	g16509
ECA1202	g16467
ECA1202	g15456
ECA1202	g16517
ECA1202	g3907
ECA1202	g4079
ECA1202	g15982
ECA1202	g8155
ECA1202	g5128
ECA1202	g16512
ECA1202	g16516
ECA1202	g15997
ECA1202	g14887
ECA1202	g15995
ECA1202	g15981
ECA1202	g14882
ECA1202	g5132
ECA1202	g15999
ECA1202	g11994
ECA1202	g14881
ECA1202	g17475
ECA1202	g19924
ECA1202	g8185
ECA1202	g16537
ECA1202	g16539
ECA1286	g4318
ECA1286	g10374
ECA1286	g4319
ECA1286	g11470
ECA1286	g3827
ECA1286	g17300
ECA1286	g5374
ECA1286	g15087
ECA1286	g4058
ECA1286	g16359
ECA1286	g17301
ECA1286	g10243
ECA1286	g3807
ECA1286	g15121
ECA1286	g1550
ECA1286	g4279
ECA1286	g17327
ECA1286	g4327
ECA1286	g17303
ECA1286	g16358
ECA1286	g7800
ECA1286	g15118
ECA1286	g22529
ECA1286	g3832
ECA1286	g5882
ECA1286	g4326
ECA1286	g17482
ECA1286	g3828
ECA1286	g5341
ECA1286	g15125
ECA1286	g15126
ECA1286	g16360
ECA1286	g15122
ECA1286	g3809
ECA1286	g4716
ECA1286	g10375
ECA1286	g7477
ECA1286	g7476
ECA1286	g4317
ECA1286	g20991
ECA1286	g10997
ECA1286	g4320
ECA1286	g16566
ECA1286	g16090
ECA1286	g10242
ECA1286	g5207
ECA1286	g19881
ECA1286	g13725
ECA1286	g14003
ECA1286	g6320
ECA1286	g15119
ECA1286	g15120
ECA1286	g4321
ECA1286	g4348
ECA1286	g4347
ECA1286	g3830
ECA1286	g5723
ECA1286	g4328
ECA1286	g7444
ECA1286	g8654
ECA1286	g19882
ECA1286	g22339
ECA1286	g18448
ECA1286	g4345
ECA1286	g7027
ECA1286	g7842
ECA1286	g4324
ECA1286	g7883
ECA1286	g3814
ECA1286	g3829
ECA1286	g17297
ECA1286	g18584
ECA1286	g8736
ECA1286	g15123
ECA1286	g5206
ECA1286	g3831
ECA1286	g15124
ECA1286	g5208
ECA1286	g20987
ECA1286	g17298
ECA1286	g4323
ECA1286	g3813
ECA1286	g20992
ECA1286	g18575
ECA1286	g9351
ECA1286	g20993
ECA1286	g10253
ECA1409	g9030
ECA1409	g22508
ECA1409	g14978
ECA1409	g11578
ECA1409	g8007
ECA1409	g11546
ECA1409	g9010
ECA1409	g15447
ECA1409	g9523
ECA1409	g1546
ECA1409	g9541
ECA1409	g9038
ECA1409	g19056
ECA1409	g9081
ECA1409	g8168
ECA1409	g21896
ECA1409	g9012
ECA1409	g9034
ECA1409	g7501
ECA1409	g5473
ECA1409	g10174
ECA1409	g11583
ECA1409	g21897
ECA1409	g9527
ECA1409	g11585
ECA1409	g11586
ECA1409	g11582
ECA1409	g14511
ECA1409	g9885
ECA1409	g9301
ECA1409	g8639
ECA1409	g9035
ECA1409	g12566
ECA1409	g22507
ECA1409	g9040
ECA1409	g5567
ECA1409	g13766
ECA1409	g9032
ECA1409	g11581
ECA1409	g13765
ECA1409	g10455
ECA1409	g8169
ECA1409	g11580
ECA1409	g5246
ECA1409	g21676
ECA1409	g9525
ECA1409	g5066
ECA1409	g7659
ECA1409	g5248
ECA1409	g9548
ECA1409	g9039
ECA1409	g9524
ECA1409	g19597
ECA1409	g8998
ECA1409	g9004
ECA1409	g20652
ECA1409	g9041
ECA1409	g11577
ECA1409	g9033
ECA1409	g7049
ECA1409	g10066
ECA1409	g6347
ECA1409	g5904
ECA1409	g5251
ECA1409	g15438
ECA1409	g20570
ECA1409	g11584
ECA1409	g9526
ECA1409	g9546
ECA1409	g13893
ECA1409	g19596
ECA1409	g19060
ECA1409	g5250
ECA1409	g9542
ECA1409	g5905
ECA1409	g9037
ECA1409	g5524
ECA1409	g19055
ECA1409	g9528
ECA1409	g11579
ECA1409	g12864
ECA1409	g19054
ECA1409	g13894
ECA1409	g13776
ECA1409	g5221
ECA1409	g8043
ECA1409	g9031
ECA1725	g7764
ECA1725	g15759
ECA1725	g21889
ECA1725	g4655
ECA1725	g18037
ECA1725	g7768
ECA1725	g16943
ECA1725	g718
ECA1725	g6749
ECA1725	g3416
ECA1725	g16944
ECA1725	g3384
ECA1725	g7766
ECA1725	g12348
ECA1725	g8257
ECA1725	g6913
ECA1725	g717
ECA1725	g14429
ECA1725	g5809
ECA1725	g10668
ECA1725	g8275
ECA1725	g15550
ECA1725	g6914
ECA1725	g7744
ECA1725	g7815
ECA1725	g14434
ECA1725	g7746
ECA1725	g6244
ECA1725	g4217
ECA1725	g3379
ECA1725	g8805
ECA1725	g3377
ECA1725	g3376
ECA1725	g7771
ECA1725	g1013
ECA1725	g12349
ECA1725	g14433
ECA1725	g17571
ECA1725	g8035
ECA1725	g7769
ECA1725	g2401
ECA1725	g16814
ECA1725	g7774
ECA1725	g4311
ECA1725	g20089
ECA1725	g20367
ECA1725	g3380
ECA1725	g3385
ECA1725	g715
ECA1725	g8259
ECA1725	g538
ECA1725	g6400
ECA1725	g8282
ECA1725	g7773
ECA1725	g8258
ECA1725	g7738
ECA1725	g2063
ECA1725	g7775
ECA1725	g3386
ECA1725	g3381
ECA1725	g21878
ECA1725	g7767
ECA1725	g7772
ECA1725	g5099
ECA1725	g4654
ECA1725	g721
ECA1725	g1982
ECA1725	g8260
ECA1725	g15895
ECA1725	g8280
ECA1725	g16813
ECA1725	g3378
ECA1725	g3382
ECA1725	g720
ECA1725	g8625
ECA1725	g8276
ECA1725	g16824
ECA1725	g4268
ECA1725	g3383
ECA1725	g8262
ECA1725	g14435
ECA1725	g8261
ECA1725	g14436
ECA1725	g7383
ECA1725	g690
ECA1725	g6785
ECA1725	g7765
ECA2151	g1037
ECA2151	g21421
ECA2151	g14062
ECA2151	g10477
ECA2151	g1058
ECA2151	g2054
ECA2151	g10509
ECA2151	g540
ECA2151	g1897
ECA2151	g12642
ECA2151	g2998
ECA2151	g6250
ECA2151	g522
ECA2151	g1896
ECA2151	g20565
ECA2151	g18502
ECA2151	g1057
ECA2151	g986
ECA2151	g16305
ECA2151	g1055
ECA2151	g16529
ECA2151	g1033
ECA2151	g2562
ECA2151	g4585
ECA2151	g11879
ECA2151	g10473
ECA2151	g536
ECA2151	g10471
ECA2151	g10470
ECA2151	g10474
ECA2151	g1030
ECA2151	g14533
ECA2151	g766
ECA2151	g12643
ECA2151	g1032
ECA2151	g9486
ECA2151	g1027
ECA2151	g4491
ECA2151	g15275
ECA2151	g1035
ECA2151	g15276
ECA2151	g11600
ECA2151	g12640
ECA2151	g538
ECA2151	g2406
ECA2151	g515
ECA2151	g1028
ECA2151	g539
ECA2151	g12929
ECA2151	g1063
ECA2151	g1068
ECA2151	g13984
ECA2151	g1026
ECA2151	g10478
ECA2151	g21432
ECA2151	g1034
ECA2151	g1029
ECA2151	g3704
ECA2151	g4152
ECA2151	g12646
ECA2151	g20564
ECA2151	g13903
ECA2151	g10472
ECA2151	g12458
ECA2151	g537
ECA2151	g517
ECA2151	g15148
ECA2151	g12928
ECA2151	g18506
ECA2151	g12645
ECA2151	g192
ECA2151	g521
ECA2151	g4151
ECA2151	g4534
ECA2151	g18501
ECA2151	g535
ECA2151	g10475
ECA2151	g1431
ECA2151	g8
ECA2151	g10476
ECA2151	g16172
ECA2151	g18500
ECA2151	g15147
ECA2151	g15265
ECA2151	g12614
ECA2151	g2019
ECA2151	g1036
ECA2581	g20741
ECA2581	g8117
ECA2581	g3149
ECA2581	g17219
ECA2581	g21190
ECA2581	g8596
ECA2581	g16026
ECA2581	g6956
ECA2581	g1481
ECA2581	g14520
ECA2581	g18908
ECA2581	g20738
ECA2581	g20751
ECA2581	g21191
ECA2581	g8598
ECA2581	g10211
ECA2581	g3938
ECA2581	g20889
ECA2581	g14527
ECA2581	g20739
ECA2581	g14521
ECA2581	g1319
ECA2581	g1987
ECA2581	g21216
ECA2581	g4026
ECA2581	g14523
ECA2581	g3592
ECA2581	g20888
ECA2581	g20750
ECA2581	g14522
ECA2581	g14524
ECA2581	g21214
ECA2581	g7087
ECA2581	g18907
ECA2581	g6955
ECA2581	g3974
ECA2581	g3565
ECA2581	g20792
ECA2581	g6335
ECA2581	g20722
ECA2581	g20979
ECA2581	g837
ECA2581	g14560
ECA2581	g21193
ECA2581	g13545
ECA2581	g3593
ECA2581	g22491
ECA2581	g15657
ECA2581	g1318
ECA2581	g14528
ECA2581	g16209
ECA2581	g20747
ECA2581	g1827
ECA2581	g8597
ECA2581	g12700
ECA2581	g3934
ECA2581	g14525
ECA2581	g20748
ECA2581	g2439
ECA2581	g21735
ECA2581	g21189
ECA2581	g5862
ECA2581	g17220
ECA2581	g20743
ECA2581	g21208
ECA2581	g16023
ECA2581	g4723
ECA2581	g12778
ECA2581	g16028
ECA2581	g7076
ECA2581	g7086
ECA2581	g21552
ECA2581	g14529
ECA2581	g20720
ECA2581	g20749
ECA2581	g21195
ECA2581	g14526
ECA2581	g8592
ECA2581	g16024
ECA2581	g22337
ECA2581	g21210
ECA2581	g20742
ECA2581	g21192
ECA2581	g20744
ECA2581	g7988
ECA2581	g16053
ECA2581	g1446
ECA259	g1600
ECA259	g14151
ECA259	g9378
ECA259	g14171
ECA259	g19022
ECA259	g14697
ECA259	g3858
ECA259	g1628
ECA259	g14678
ECA259	g6961
ECA259	g14175
ECA259	g5111
ECA259	g16135
ECA259	g15955
ECA259	g3694
ECA259	g6995
ECA259	g1602
ECA259	g5110
ECA259	g6958
ECA259	g15300
ECA259	g3184
ECA259	g14677
ECA259	g14696
ECA259	g14682
ECA259	g2742
ECA259	g9377
ECA259	g6965
ECA259	g10506
ECA259	g6963
ECA259	g19821
ECA259	g14221
ECA259	g14153
ECA259	g17536
ECA259	g14703
ECA259	g6959
ECA259	g17535
ECA259	g14680
ECA259	g6962
ECA259	g14676
ECA259	g14178
ECA259	g14701
ECA259	g15042
ECA259	g15380
ECA259	g6960
ECA259	g12164
ECA259	g14681
ECA259	g14443
ECA259	g9379
ECA259	g14176
ECA259	g20878
ECA259	g3857
ECA259	g14181
ECA259	g5240
ECA259	g5230
ECA259	g14173
ECA259	g14679
ECA259	g1231
ECA259	g5241
ECA259	g8372
ECA259	g8093
ECA259	g19243
ECA259	g6964
ECA259	g15959
ECA259	g3346
ECA259	g14180
ECA259	g14146
ECA259	g1268
ECA259	g14182
ECA259	g14174
ECA259	g14179
ECA259	g15220
ECA259	g2036
ECA259	g11697
ECA259	g15954
ECA259	g12700
ECA259	g19820
ECA259	g1601
ECA259	g1629
ECA259	g1197
ECA259	g9383
ECA259	g3728
ECA259	g4324
ECA259	g14675
ECA259	g6140
ECA259	g15983
ECA259	g14172
ECA259	g15957
ECA3005	g16286
ECA3005	g22637
ECA3005	g6410
ECA3005	g3685
ECA3005	g18568
ECA3005	g22627
ECA3005	g13213
ECA3005	g17463
ECA3005	g4747
ECA3005	g1414
ECA3005	g3547
ECA3005	g3221
ECA3005	g19402
ECA3005	g17464
ECA3005	g3695
ECA3005	g21485
ECA3005	g3223
ECA3005	g10821
ECA3005	g3642
ECA3005	g16080
ECA3005	g7232
ECA3005	g21490
ECA3005	g3687
ECA3005	g1447
ECA3005	g5257
ECA3005	g3197
ECA3005	g7283
ECA3005	g1446
ECA3005	g1450
ECA3005	g13498
ECA3005	g3224
ECA3005	g21492
ECA3005	g3712
ECA3005	g2419
ECA3005	g1452
ECA3005	g1453
ECA3005	g3199
ECA3005	g3693
ECA3005	g5703
ECA3005	g19403
ECA3005	g21489
ECA3005	g18094
ECA3005	g2823
ECA3005	g3684
ECA3005	g21491
ECA3005	g4095
ECA3005	g3220
ECA3005	g4579
ECA3005	g17337
ECA3005	g3692
ECA3005	g13497
ECA3005	g45
ECA3005	g321
ECA3005	g1449
ECA3005	g1445
ECA3005	g3218
ECA3005	g4578
ECA3005	g5098
ECA3005	g13028
ECA3005	g15001
ECA3005	g3458
ECA3005	g1444
ECA3005	g1448
ECA3005	g2635
ECA3005	g3691
ECA3005	g3204
ECA3005	g6838
ECA3005	g3690
ECA3005	g13216
ECA3005	g3222
ECA3005	g15080
ECA3005	g13211
ECA3005	g3225
ECA3005	g3714
ECA3005	g16420
ECA3005	g17336
ECA3005	g7191
ECA3005	g1451
ECA3005	g13215
ECA3005	g3688
ECA3005	g3203
ECA3005	g3686
ECA3005	g6837
ECA3005	g17346
ECA3005	g13186
ECA3005	g4713
ECA3005	g3694
ECA3012	g3342
ECA3012	g17905
ECA3012	g2530
ECA3012	g2962
ECA3012	g20177
ECA3012	g16969
ECA3012	g19079
ECA3012	g11156
ECA3012	g10687
ECA3012	g867
ECA3012	g5633
ECA3012	g5601
ECA3012	g232
ECA3012	g4000
ECA3012	g3255
ECA3012	g13406
ECA3012	g11155
ECA3012	g15492
ECA3012	g9321
ECA3012	g11116
ECA3012	g17697
ECA3012	g11164
ECA3012	g19080
ECA3012	g15497
ECA3012	g5600
ECA3012	g11022
ECA3012	g1380
ECA3012	g10666
ECA3012	g11163
ECA3012	g5597
ECA3012	g12731
ECA3012	g2937
ECA3012	g11161
ECA3012	g5595
ECA3012	g11159
ECA3012	g5594
ECA3012	g16784
ECA3012	g10668
ECA3012	g11158
ECA3012	g2963
ECA3012	g1822
ECA3012	g13407
ECA3012	g10692
ECA3012	g15496
ECA3012	g11182
ECA3012	g19708
ECA3012	g10331
ECA3012	g11180
ECA3012	g10921
ECA3012	g11165
ECA3012	g10688
ECA3012	g4630
