strain	gene
NIC1119	g16420
NIC1119	g11370
NIC1119	g5986
NIC1119	g964
NIC1119	g12522
NIC1119	g6758
NIC1119	g11787
NIC1119	g1733
NIC1119	g384
NIC1119	g3174
NIC1119	g890
NIC1119	g14189
NIC1119	g13214
NIC1119	g3173
NIC1119	g1366
NIC1119	g10853
NIC1119	g549
NIC1119	g22176
NIC1119	g19602
NIC1119	g6424
NIC1119	g3311
NIC1119	g14609
NIC1119	g1035
NIC1119	g14821
NIC1119	g16817
NIC1119	g16630
NIC1119	g1396
NIC1119	g13223
NIC1119	g1092
NIC1119	g9097
NIC1119	g13688
NIC1119	g1116
NIC1119	g963
NIC1119	g16433
NIC1119	g3316
NIC1119	g389
NIC1119	g562
NIC1119	g83
NIC1119	g544
NIC1119	g571
NIC1119	g17894
NIC1119	g11020
NIC1119	g211
NIC1119	g8039
NIC1119	g960
NIC1119	g18920
NIC1119	g89
NIC1119	g3304
NIC1119	g542
NIC1119	g90
NIC1119	g63
NIC1119	g1643
NIC1119	g172
NIC1119	g14723
NIC1119	g498
NIC1119	g2332
NIC1119	g6240
NIC1119	g1732
NIC1119	g8041
NIC1119	g5439
NIC1119	g570
NIC1119	g968
NIC1119	g18986
NIC1119	g545
NIC1119	g6112
NIC1119	g18972
NIC1119	g6245
NIC1119	g17825
NIC1119	g16670
NIC1119	g20023
NIC1119	g14884
NIC1119	g2326
NIC1119	g43
NIC1119	g3176
NIC1119	g20622
NIC1119	g12525
NIC1119	g14674
NIC1119	g9101
NIC1119	g18985
NIC1119	g16649
NIC1119	g978
NIC1119	g3175
NIC1119	g15491
NIC1119	g11240
NIC1119	g2355
NIC1119	g1887
NIC1119	g2420
NIC1119	g15343
NIC1119	g14551
NIC1119	g5984
NIC1119	g889
NIC1119	g18977
NIC1119	g10972
NIC1119	g14701
NIC1119	g14655
NIC1119	g548
NIC1119	g14468
NIC1119	g3317
NIC1119	g3310
NIC1119	g15316
NIC1119	g8164
NIC1119	g156
NIC1119	g2630
NIC1119	g8125
NIC1119	g3544
NIC1119	g962
NIC1119	g112
NIC1119	g9105
NIC1119	g427
NIC1119	g1841
NIC1119	g62
NIC1119	g16669
NIC1119	g1734
NIC1119	g66
NIC1119	g144
NIC1119	g11552
NIC1119	g3050
NIC1119	g2413
NIC1119	g12860
NIC1119	g1228
NIC1119	g14721
NIC1119	g14711
NIC1119	g1918
NIC1119	g3051
NIC1119	g19016
NIC1119	g8044
NIC1119	g84
NIC1119	g14384
NIC1119	g11282
NIC1119	g14820
NIC1119	g2633
NIC1119	g1738
NIC1119	g12195
NIC1119	g3172
NIC1119	g18978
NIC1119	g6703
NIC1119	g21297
NIC1119	g14404
NIC1119	g7851
NIC1119	g11535
NIC1119	g2331
NIC1119	g9099
NIC1119	g6485
NIC1119	g21571
NIC1119	g1765
NIC1119	g16599
NIC1119	g14675
NIC1119	g14566
NIC1119	g18387
NIC1119	g1979
NIC1119	g7192
NIC1119	g14496
NIC1119	g10870
NIC1119	g966
NIC1119	g16631
NIC1119	g15868
NIC1119	g892
NIC1119	g103
NIC1119	g6326
NIC1119	g10854
NIC1119	g1917
NIC1119	g18936
NIC1119	g965
NIC1119	g569
NIC1119	g1737
NIC1119	g6211
NIC1119	g2634
NIC1119	g22048
NIC1119	g3178
NIC1119	g10857
NIC1119	g10971
NIC1119	g1115
NIC1119	g388
NIC1119	g969
NIC1119	g14610
NIC1119	g87
NIC1119	g3318
NIC1119	g20459
NIC1119	g1764
NIC1119	g22112
NIC1119	g6852
NIC1119	g563
NIC1119	g14757
NIC1119	g15492
NIC1119	g1735
NIC1119	g391
NIC1119	g18987
NIC1119	g20621
NIC1119	g16425
NIC1119	g2330
NIC1119	g1062
NIC1119	g12523
NIC1119	g13690
NIC1119	g94
NIC1119	g8040
NIC1119	g92
NIC1119	g14761
NIC1119	g3309
NIC1119	g5985
NIC1119	g19848
NIC1119	g1736
NIC1119	g13216
NIC1119	g3702
NIC1119	g14497
NIC1119	g8038
NIC1119	g67
NIC1119	g14751
NIC1119	g536
NIC1119	g13102
NIC1119	g624
NIC1119	g7994
NIC1119	g12031
NIC1119	g82
NIC1119	g14920
NIC1119	g547
NIC1119	g114
NIC1119	g14762
NIC1119	g541
NIC1119	g141
NIC1119	g3663
NIC1119	g8190
NIC1119	g18517
NIC1119	g16634
NIC1119	g13689
NIC1119	g111
NIC1119	g18765
NIC1119	g546
NIC1119	g7028
NIC1119	g14668
NIC1119	g6246
NIC1119	g17699
NIC1119	g390
NIC1119	g80
NIC1119	g1840
NIC1119	g8037
NIC1119	g13837
NIC1119	g14754
NIC1119	g14822
NIC1119	g10845
NIC1119	g16422
NIC1119	g16432
NIC1119	g88
NIC1119	g573
NIC1119	g14755
NIC1119	g10808
NIC1119	g14882
NIC1119	g387
NIC1119	g572
NIC1119	g12882
NIC1119	g3177
NIC1119	g18937
NIC1119	g17028
NIC1119	g19029
NIC1119	g16430
NIC1119	g22015
NIC1119	g1050
NIC1119	g9100
CB4852	g18013
CB4852	g1029
CB4852	g15619
CB4852	g10445
CB4852	g207
CB4852	g5227
CB4852	g7810
CB4852	g4349
CB4852	g4338
CB4852	g18267
CB4852	g80
CB4852	g1525
CB4852	g7995
CB4852	g16730
CB4852	g49
CB4852	g2389
CB4852	g4306
CB4852	g533
CB4852	g13441
CB4852	g66
CB4852	g2388
CB4852	g551
CB4852	g10279
CB4852	g10268
CB4852	g365
CB4852	g4309
CB4852	g81
CB4852	g2763
CB4852	g4555
CB4852	g479
CB4852	g405
CB4852	g1901
CB4852	g4195
CB4852	g4299
CB4852	g2390
CB4852	g2040
CB4852	g15008
CB4852	g10506
CB4852	g4301
CB4852	g20671
CB4852	g7475
CB4852	g7516
CB4852	g4444
CB4852	g544
CB4852	g14984
CB4852	g7479
CB4852	g86
CB4852	g4303
CB4852	g21914
CB4852	g368
CB4852	g18102
CB4852	g4664
CB4852	g6006
CB4852	g1026
CB4852	g367
CB4852	g16384
CB4852	g13953
CB4852	g7988
CB4852	g18521
CB4852	g4644
CB4852	g1793
CB4852	g361
CB4852	g3244
CB4852	g8937
CB4852	g9910
CB4852	g3243
CB4852	g1428
CB4852	g17580
CB4852	g532
CB4852	g14147
CB4852	g7657
CB4852	g1097
CB4852	g4240
CB4852	g10660
CB4852	g10474
CB4852	g1458
CB4852	g9903
CB4852	g1155
CB4852	g9436
CB4852	g1180
CB4852	g1025
CB4852	g546
CB4852	g555
CB4852	g8572
CB4852	g17746
CB4852	g1022
CB4852	g1031
CB4852	g15460
CB4852	g88
CB4852	g7272
CB4852	g525
CB4852	g12001
CB4852	g89
CB4852	g62
CB4852	g1704
CB4852	g4337
CB4852	g19228
CB4852	g2393
CB4852	g7472
CB4852	g1792
CB4852	g19374
CB4852	g5465
CB4852	g554
CB4852	g10278
CB4852	g102
CB4852	g90
CB4852	g1030
CB4852	g15526
CB4852	g528
CB4852	g7345
CB4852	g527
CB4852	g7266
CB4852	g15512
CB4852	g7477
CB4852	g10515
CB4852	g14832
CB4852	g4176
CB4852	g2387
CB4852	g42
CB4852	g3246
CB4852	g15518
CB4852	g16387
CB4852	g13437
CB4852	g15525
CB4852	g10494
CB4852	g1040
CB4852	g3245
CB4852	g3560
CB4852	g82
CB4852	g22352
CB4852	g17970
CB4852	g2416
CB4852	g164
CB4852	g1949
CB4852	g2481
CB4852	g3712
CB4852	g6004
CB4852	g947
CB4852	g15517
CB4852	g17698
CB4852	g13439
CB4852	g531
CB4852	g4583
CB4852	g22428
CB4852	g3738
CB4852	g19258
CB4852	g2391
CB4852	g2696
CB4852	g19153
CB4852	g19290
CB4852	g1024
CB4852	g13433
CB4852	g1904
CB4852	g61
CB4852	g10514
CB4852	g1794
CB4852	g18284
CB4852	g4443
CB4852	g366
CB4852	g3119
CB4852	g2475
CB4852	g148
CB4852	g20345
CB4852	g1292
CB4852	g4339
CB4852	g1979
CB4852	g3120
CB4852	g15555
CB4852	g19371
CB4852	g83
CB4852	g18012
CB4852	g4241
CB4852	g2699
CB4852	g1798
CB4852	g16053
CB4852	g3242
CB4852	g7931
CB4852	g111
CB4852	g1027
CB4852	g19560
CB4852	g2392
CB4852	g15287
CB4852	g10269
CB4852	g18879
CB4852	g1825
CB4852	g10443
CB4852	g4386
CB4852	g4478
CB4852	g19990
CB4852	g4556
CB4852	g341
CB4852	g7260
CB4852	g2041
CB4852	g22430
CB4852	g17597
CB4852	g1028
CB4852	g10475
CB4852	g21493
CB4852	g133
CB4852	g19376
CB4852	g7558
CB4852	g17581
CB4852	g15477
CB4852	g553
CB4852	g1797
CB4852	g7717
CB4852	g4495
CB4852	g7443
CB4852	g11295
CB4852	g2700
CB4852	g22488
CB4852	g19375
CB4852	g3248
CB4852	g17584
CB4852	g17697
CB4852	g1179
CB4852	g11709
CB4852	g7261
CB4852	g1824
CB4852	g8086
CB4852	g547
CB4852	g4302
CB4852	g3559
CB4852	g1795
CB4852	g65
CB4852	g15527
CB4852	g149
CB4852	g1124
CB4852	g10267
CB4852	g16385
CB4852	g1978
CB4852	g9434
CB4852	g153
CB4852	g110
CB4852	g91
CB4852	g4298
CB4852	g362
CB4852	g6005
CB4852	g1796
CB4852	g9908
CB4852	g11294
CB4852	g6881
CB4852	g19377
CB4852	g4308
CB4852	g518
CB4852	g20589
CB4852	g608
CB4852	g19422
CB4852	g139
CB4852	g4356
CB4852	g18765
CB4852	g4140
CB4852	g530
CB4852	g93
CB4852	g4297
CB4852	g364
CB4852	g524
CB4852	g6929
CB4852	g20123
CB4852	g10478
CB4852	g9435
CB4852	g8502
CB4852	g529
CB4852	g10273
CB4852	g113
CB4852	g8260
CB4852	g4394
CB4852	g7478
CB4852	g948
CB4852	g4407
CB4852	g8375
CB4852	g79
CB4852	g950
CB4852	g1903
CB4852	g19378
CB4852	g9286
CB4852	g4661
CB4852	g4305
CB4852	g4239
CB4852	g17572
CB4852	g87
CB4852	g557
CB4852	g4304
CB4852	g7267
CB4852	g17534
CB4852	g4178
CB4852	g4387
CB4852	g556
CB4852	g138
CB4852	g20365
CB4852	g3247
CB4852	g15478
CB4852	g10871
CB4852	g15568
CB4852	g1112
CB4852	g13438
ECA2417	g15309
ECA2417	g13460
ECA2417	g14394
ECA2417	g10142
ECA2417	g10148
ECA2417	g10110
ECA2417	g814
ECA2417	g4288
ECA2417	g12575
ECA2417	g12060
ECA2417	g12695
ECA2417	g11204
ECA2417	g13912
ECA2417	g13465
ECA2417	g14387
ECA2417	g17033
ECA2417	g465
ECA2417	g817
ECA2417	g10149
ECA2417	g14415
ECA2417	g13939
ECA2417	g19996
ECA2417	g14418
ECA2417	g10736
ECA2417	g11205
ECA2417	g14095
ECA2417	g11692
ECA2417	g2988
ECA2417	g12064
ECA2417	g811
ECA2417	g10213
ECA2417	g12427
ECA2417	g15351
ECA2417	g10058
ECA2417	g772
ECA2417	g13938
ECA2417	g13934
ECA2417	g14392
ECA2417	g12063
ECA2417	g561
ECA2417	g22356
ECA2417	g12491
ECA2417	g15222
ECA2417	g12691
ECA2417	g14364
ECA2417	g13943
ECA2417	g1887
ECA2417	g9783
ECA2417	g13921
ECA2417	g12522
ECA2417	g13922
ECA2417	g11202
ECA2417	g15575
ECA2417	g14805
ECA2417	g3501
ECA2417	g18577
ECA2417	g14391
ECA2417	g14100
ECA2417	g7543
ECA2417	g15742
ECA2417	g13935
ECA2417	g9203
ECA2417	g622
ECA2417	g14099
ECA2417	g10147
ECA2417	g9996
ECA2417	g10144
ECA2417	g8541
ECA2417	g13023
ECA2417	g10136
ECA2417	g12492
ECA2417	g8149
ECA2417	g13324
ECA2417	g14094
ECA2417	g13924
ECA2417	g20087
ECA2417	g15310
ECA2417	g10109
ECA2417	g20233
ECA2417	g9155
ECA2417	g3499
ECA2417	g11207
ECA2417	g10214
ECA2417	g14383
ECA2417	g14386
ECA2417	g18599
ECA2417	g9156
ECA2417	g1281
ECA2417	g9107
ECA2417	g810
ECA2417	g812
ECA2417	g12693
ECA2417	g13942
ECA2417	g14365
ECA2417	g19120
ECA2417	g12780
ECA2417	g11974
ECA2417	g7060
ECA2417	g13054
ECA2417	g10273
ECA2417	g6538
ECA2417	g12696
ECA2417	g19998
ECA2417	g4051
ECA2417	g16325
ECA2417	g10141
ECA2417	g14388
ECA2417	g13459
ECA2417	g9997
ECA2417	g14384
ECA2417	g11968
ECA2417	g14259
ECA2417	g7535
ECA2417	g7921
ECA2417	g13985
ECA2417	g10111
ECA2417	g284
ECA2417	g11756
ECA2417	g1083
ECA2417	g5613
ECA2417	g8075
ECA2417	g13915
ECA2417	g1890
ECA2417	g1211
ECA2417	g17570
ECA2417	g14395
ECA2417	g3380
ECA2417	g13189
ECA2417	g10100
ECA2417	g11208
ECA2417	g8129
ECA2417	g12576
ECA2417	g10254
ECA2417	g13913
ECA2417	g10040
ECA2417	g9190
ECA2417	g13948
ECA2417	g12066
ECA2417	g10886
ECA2417	g1888
ECA2417	g10135
ECA2417	g13544
ECA2417	g8140
ECA2417	g13914
ECA2417	g20119
ECA2417	g13541
ECA2417	g11206
ECA2417	g14336
ECA2417	g11757
ECA2417	g11760
ECA2417	g13381
ECA2417	g3158
ECA2417	g10319
ECA2417	g17572
ECA2417	g7914
ECA2417	g16169
ECA2417	g10143
ECA2417	g17566
ECA2417	g14056
ECA2417	g14322
ECA2417	g9147
ECA2417	g6915
ECA2417	g20001
ECA2417	g15041
ECA2417	g10052
ECA2417	g9108
ECA2417	g3373
ECA2417	g14381
ECA2417	g14438
ECA2417	g14097
ECA2417	g22337
ECA2417	g344
ECA2417	g12573
ECA2417	g14307
ECA2417	g12034
ECA2417	g7541
ECA2417	g3374
ECA2417	g9253
ECA2417	g14342
ECA2417	g14417
ECA2417	g13917
ECA2417	g12690
ECA2417	g1564
ECA2417	g3372
ECA2417	g19821
ECA2417	g9663
ECA2417	g951
ECA2417	g9780
ECA2417	g12065
ECA2417	g21386
ECA2417	g20488
ECA2417	g12663
ECA2417	g14393
ECA2417	g11332
ECA2417	g14430
ECA2417	g13937
ECA2417	g9596
ECA2417	g10059
ECA2417	g9956
ECA2417	g9146
ECA2417	g14326
ECA2417	g13469
ECA2417	g13461
ECA2417	g8103
ECA2417	g19621
ECA2417	g3379
ECA2417	g11331
ECA2417	g730
ECA2417	g15741
ECA2417	g10710
ECA2417	g9800
ECA2417	g9731
ECA2417	g15739
ECA2417	g15727
ECA2417	g8316
ECA2417	g13464
ECA2417	g9886
ECA2417	g12059
ECA2417	g13458
ECA2417	g12597
ECA2417	g17571
ECA2417	g6025
ECA2417	g12664
ECA2417	g12572
ECA2417	g14093
ECA2417	g4865
ECA2417	g2886
ECA2417	g19997
ECA2417	g9089
ECA2417	g13353
ECA2417	g16145
ECA2417	g14129
ECA2417	g8102
ECA2417	g22583
ECA2417	g14096
ECA2417	g19949
ECA2417	g13463
ECA2417	g14413
ECA2417	g22663
ECA2417	g13298
ECA2417	g3386
ECA2417	g13940
ECA2417	g13865
ECA2417	g13366
ECA2417	g12692
ECA2417	g10885
ECA2417	g10146
ECA2417	g10150
ECA2417	g11203
ECA2417	g14568
ECA2417	g12694
ECA2417	g3032
ECA2417	g18417
ECA2417	g14385
ECA2417	g13462
ECA2417	g8073
ECA2417	g15625
ECA2417	g13936
ECA2417	g12958
ECA2417	g20153
ECA2417	g8107
ECA2417	g14362
ECA2417	g25
ECA2417	g7059
ECA2417	g18290
ECA2417	g10272
ECA2417	g3500
ECA2417	g19995
ECA2417	g9885
ECA2417	g12061
ECA2417	g290
ECA2417	g15750
ECA2417	g10140
ECA2417	g10145
ECA2417	g7922
ECA2417	g13911
ECA2417	g15624
ECA2417	g15786
ECA2417	g12426
ECA2417	g13299
ECA2417	g13543
ECA2417	g17574
ECA2417	g197
ECA2417	g5612
ECA2417	g854
ECA2417	g9141
ECA2417	g14337
ECA2417	g10138
ECA2417	g12062
ECA2417	g8148
ECA2417	g9941
ECA2417	g13449
ECA2417	g9665
ECA2417	g6559
ECA2417	g15058
ECA2417	g8108
ECA248	g19544
ECA248	g13289
ECA248	g4508
ECA248	g8165
ECA248	g12471
ECA248	g818
ECA248	g5679
ECA248	g3648
ECA248	g21125
ECA248	g9316
ECA248	g3637
ECA248	g480
ECA248	g12345
ECA248	g13784
ECA248	g292
ECA248	g5099
ECA248	g12314
ECA248	g14650
ECA248	g3606
ECA248	g12801
ECA248	g11388
ECA248	g12331
ECA248	g14649
ECA248	g12819
ECA248	g12631
ECA248	g3609
ECA248	g12346
ECA248	g15023
ECA248	g3844
ECA248	g12748
ECA248	g12367
ECA248	g12672
ECA248	g14159
ECA248	g3495
ECA248	g3599
ECA248	g14300
ECA248	g3601
ECA248	g21119
ECA248	g18089
ECA248	g778
ECA248	g3739
ECA248	g12812
ECA248	g17932
ECA248	g815
ECA248	g3603
ECA248	g12634
ECA248	g19633
ECA248	g3950
ECA248	g6463
ECA248	g13286
ECA248	g8329
ECA248	g17126
ECA248	g12633
ECA248	g1901
ECA248	g15878
ECA248	g20048
ECA248	g3930
ECA248	g14052
ECA248	g12627
ECA248	g2552
ECA248	g9670
ECA248	g8697
ECA248	g2551
ECA248	g13689
ECA248	g19113
ECA248	g12800
ECA248	g15679
ECA248	g635
ECA248	g13357
ECA248	g3538
ECA248	g3598
ECA248	g7946
ECA248	g3684
ECA248	g8136
ECA248	g13719
ECA248	g8705
ECA248	g14238
ECA248	g13414
ECA248	g9168
ECA248	g13438
ECA248	g13285
ECA248	g15197
ECA248	g12814
ECA248	g12823
ECA248	g1281
ECA248	g19278
ECA248	g13282
ECA248	g4669
ECA248	g12353
ECA248	g12793
ECA248	g12354
ECA248	g12327
ECA248	g13963
ECA248	g3636
ECA248	g821
ECA248	g11386
ECA248	g14051
ECA248	g15278
ECA248	g5917
ECA248	g12355
ECA248	g13290
ECA248	g4603
ECA248	g816
ECA248	g12796
ECA248	g952
ECA248	g12795
ECA248	g7137
ECA248	g4617
ECA248	g12822
ECA248	g8092
ECA248	g17780
ECA248	g3476
ECA248	g14648
ECA248	g12307
ECA248	g2554
ECA248	g1904
ECA248	g11384
ECA248	g4604
ECA248	g8115
ECA248	g13300
ECA248	g2553
ECA248	g2872
ECA248	g12347
ECA248	g4142
ECA248	g19501
ECA248	g14676
ECA248	g12429
ECA248	g14208
ECA248	g14742
ECA248	g3020
ECA248	g6461
ECA248	g13207
ECA248	g4612
ECA248	g19229
ECA248	g301
ECA248	g12799
ECA248	g3872
ECA248	g4065
ECA248	g3046
ECA248	g14956
ECA248	g22462
ECA248	g21357
ECA248	g13284
ECA248	g13291
ECA248	g11380
ECA248	g14162
ECA248	g12326
ECA248	g8093
ECA248	g8337
ECA248	g14053
ECA248	g19813
ECA248	g3738
ECA248	g12632
ECA248	g2430
ECA248	g14735
ECA248	g12413
ECA248	g18416
ECA248	g13552
ECA248	g3638
ECA248	g14239
ECA248	g2431
ECA248	g4573
ECA248	g12348
ECA248	g6637
ECA248	g19543
ECA248	g3539
ECA248	g14960
ECA248	g14057
ECA248	g1571
ECA248	g2550
ECA248	g4611
ECA248	g358
ECA248	g12376
ECA248	g15463
ECA248	g19796
ECA248	g14652
ECA248	g20709
ECA248	g14084
ECA248	g21124
ECA248	g8167
ECA248	g3683
ECA248	g3771
ECA248	g12091
ECA248	g3845
ECA248	g12606
ECA248	g21131
ECA248	g15142
ECA248	g14301
ECA248	g4063
ECA248	g19130
ECA248	g13288
ECA248	g8135
ECA248	g22131
ECA248	g12398
ECA248	g19114
ECA248	g4653
ECA248	g13287
ECA248	g12821
ECA248	g14056
ECA248	g574
ECA248	g3786
ECA248	g4838
ECA248	g14961
ECA248	g4004
ECA248	g2556
ECA248	g12404
ECA248	g19117
ECA248	g19228
ECA248	g13437
ECA248	g817
ECA248	g12351
ECA248	g21130
ECA248	g736
ECA248	g14083
ECA248	g12815
ECA248	g3602
ECA248	g2871
ECA248	g14054
ECA248	g12330
ECA248	g4602
ECA248	g12414
ECA248	g13384
ECA248	g1902
ECA248	g9170
ECA248	g12418
ECA248	g15279
ECA248	g12375
ECA248	g12356
ECA248	g12628
ECA248	g6462
ECA248	g17956
ECA248	g14055
ECA248	g8699
ECA248	g16708
ECA248	g21521
ECA248	g15281
ECA248	g3608
ECA248	g12786
ECA248	g18170
ECA248	g12876
ECA248	g15326
ECA248	g3655
ECA248	g20283
ECA248	g3440
ECA248	g12798
ECA248	g12358
ECA248	g3597
ECA248	g15275
ECA248	g12630
ECA248	g12792
ECA248	g21475
ECA248	g12225
ECA248	g21624
ECA248	g8132
ECA248	g9169
ECA248	g1212
ECA248	g12797
ECA248	g14651
ECA248	g12378
ECA248	g26
ECA248	g3692
ECA248	g206
ECA248	g13208
ECA248	g3705
ECA248	g1085
ECA248	g12344
ECA248	g13210
ECA248	g14161
ECA248	g8103
ECA248	g15282
ECA248	g3947
ECA248	g3605
ECA248	g16709
ECA248	g3537
ECA248	g19105
ECA248	g8330
ECA248	g15280
ECA248	g8102
ECA248	g8101
ECA248	g12352
ECA248	g12825
ECA248	g3604
ECA248	g14653
ECA248	g19068
ECA248	g3478
ECA248	g12824
ECA248	g853
ECA248	g12403
ECA248	g18394
ECA248	g2555
ECA248	g4652
ECA248	g7735
ECA248	g4559
ECA248	g8332
ECA248	g13372
ECA248	g11385
ECA250	g11781
ECA250	g1456
ECA250	g20100
ECA250	g6032
ECA250	g2270
ECA250	g17834
ECA250	g3260
ECA250	g16098
ECA250	g5376
ECA250	g7570
ECA250	g16109
ECA250	g18170
ECA250	g11525
ECA250	g17831
ECA250	g2399
ECA250	g2115
ECA250	g952
ECA250	g2669
ECA250	g2433
ECA250	g82
ECA250	g16140
ECA250	g1947
ECA250	g14839
ECA250	g83
ECA250	g1929
ECA250	g16137
ECA250	g2398
ECA250	g17690
ECA250	g2000
ECA250	g4979
ECA250	g18361
ECA250	g2074
ECA250	g580
ECA250	g16253
ECA250	g16147
ECA250	g441
ECA250	g5970
ECA250	g16145
ECA250	g5382
ECA250	g18749
ECA250	g17874
ECA250	g16006
ECA250	g1936
ECA250	g12648
ECA250	g16143
ECA250	g2111
ECA250	g11690
ECA250	g4044
ECA250	g1459
ECA250	g6195
ECA250	g19145
ECA250	g2112
ECA250	g8083
ECA250	g13704
ECA250	g11270
ECA250	g15827
ECA250	g4042
ECA250	g686
ECA250	g2118
ECA250	g16206
ECA250	g17206
ECA250	g7550
ECA250	g6565
ECA250	g17207
ECA250	g1049
ECA250	g12216
ECA250	g1948
ECA250	g13501
ECA250	g18016
ECA250	g1387
ECA250	g5814
ECA250	g16060
ECA250	g6003
ECA250	g1019
ECA250	g6572
ECA250	g1327
ECA250	g7044
ECA250	g1303
ECA250	g1460
ECA250	g17836
ECA250	g1934
ECA250	g1925
ECA250	g8715
ECA250	g10417
ECA250	g1463
ECA250	g19939
ECA250	g2391
ECA250	g1955
ECA250	g2390
ECA250	g2420
ECA250	g16207
ECA250	g776
ECA250	g16110
ECA250	g10564
ECA250	g14841
ECA250	g687
ECA250	g10419
ECA250	g3498
ECA250	g1926
ECA250	g2377
ECA250	g2389
ECA250	g1455
ECA250	g20005
ECA250	g1952
ECA250	g1953
ECA250	g10114
ECA250	g19991
ECA250	g12800
ECA250	g16271
ECA250	g84
ECA250	g2440
ECA250	g17204
ECA250	g8080
ECA250	g14843
ECA250	g20004
ECA250	g5982
ECA250	g1445
ECA250	g17205
ECA250	g16886
ECA250	g2397
ECA250	g15632
ECA250	g11824
ECA250	g56
ECA250	g533
ECA250	g22691
ECA250	g17835
ECA250	g16737
ECA250	g2114
ECA250	g1538
ECA250	g19996
ECA250	g12096
ECA250	g19307
ECA250	g1949
ECA250	g15881
ECA250	g15705
ECA250	g16711
ECA250	g10535
ECA250	g17758
ECA250	g2414
ECA250	g10640
ECA250	g10503
ECA250	g1461
ECA250	g1454
ECA250	g14847
ECA250	g577
ECA250	g2421
ECA250	g5961
ECA250	g6203
ECA250	g685
ECA250	g11509
ECA250	g16007
ECA250	g2113
ECA250	g17330
ECA250	g22698
ECA250	g503
ECA250	g2330
ECA250	g19075
ECA250	g1188
ECA250	g16108
ECA250	g502
ECA250	g5960
ECA250	g4886
ECA250	g17329
ECA250	g10422
ECA250	g2396
ECA250	g9610
ECA250	g11782
ECA250	g17754
ECA250	g681
ECA250	g17208
ECA250	g19997
ECA250	g18295
ECA250	g2368
ECA250	g10229
ECA250	g5370
ECA250	g80
ECA250	g20035
ECA250	g19774
ECA250	g9144
ECA250	g18077
ECA250	g10913
ECA250	g654
ECA250	g5377
ECA250	g6034
ECA250	g16061
ECA250	g15972
ECA250	g19482
ECA250	g15904
ECA250	g2139
ECA250	g440
ECA250	g5969
ECA250	g15707
ECA250	g12201
ECA250	g1457
ECA250	g6002
ECA250	g20632
ECA250	g2345
ECA250	g17916
ECA250	g9048
ECA250	g12215
ECA250	g19955
ECA250	g1458
ECA250	g1927
ECA250	g682
ECA250	g15958
ECA250	g12048
ECA250	g17753
ECA250	g15764
ECA250	g17202
ECA250	g2339
ECA250	g12213
ECA250	g12097
ECA250	g1304
ECA250	g2393
ECA250	g5371
ECA250	g655
ECA250	g18450
ECA250	g1933
ECA250	g16144
ECA250	g16887
ECA250	g684
ECA250	g2417
ECA250	g20006
ECA250	g2329
ECA250	g1359
ECA250	g8082
ECA250	g7046
ECA250	g2325
ECA250	g10418
ECA250	g2369
ECA250	g2388
ECA250	g16148
ECA250	g2117
ECA250	g12623
ECA250	g683
ECA250	g6567
ECA250	g22418
ECA250	g10416
ECA250	g16138
ECA250	g1962
ECA250	g18831
ECA250	g1872
ECA250	g10372
ECA250	g16091
ECA250	g11027
ECA250	g18352
ECA250	g4043
ECA250	g16308
ECA250	g1950
ECA250	g2386
ECA250	g16149
ECA250	g1956
ECA250	g5024
ECA250	g19348
ECA250	g5999
ECA250	g7045
ECA250	g8783
ECA250	g1951
ECA250	g81
ECA250	g2366
ECA250	g18627
ECA250	g16053
ECA250	g1537
ECA250	g2415
ECA250	g16040
ECA250	g8912
ECA250	g8420
ECA250	g2400
ECA250	g1535
ECA250	g578
ECA250	g10415
ECA250	g7194
ECA250	g15811
ECA250	g16141
ECA250	g22417
ECA250	g16208
ECA250	g12224
ECA250	g6196
ECA250	g17837
ECA250	g2392
ECA250	g2314
ECA250	g1923
ECA250	g16142
ECA250	g79
ECA250	g12261
ECA250	g16269
ECA250	g1924
ECA250	g2340
ECA250	g19055
ECA250	g17203
ECA250	g19956
ECA250	g5601
ECA250	g20049
ECA250	g6198
ECA250	g1371
ECA250	g14842
ECA2529	g14348
ECA2529	g1986
ECA2529	g6148
ECA2529	g18543
ECA2529	g8930
ECA2529	g5298
ECA2529	g1085
ECA2529	g1981
ECA2529	g5287
ECA2529	g467
ECA2529	g14602
ECA2529	g1063
ECA2529	g1370
ECA2529	g2489
ECA2529	g282
ECA2529	g9513
ECA2529	g1031
ECA2529	g3353
ECA2529	g5256
ECA2529	g1535
ECA2529	g20763
ECA2529	g3352
ECA2529	g1134
ECA2529	g1073
ECA2529	g5259
ECA2529	g1064
ECA2529	g3724
ECA2529	g5497
ECA2529	g7569
ECA2529	g1118
ECA2529	g1410
ECA2529	g2865
ECA2529	g5145
ECA2529	g5249
ECA2529	g3354
ECA2529	g3004
ECA2529	g18603
ECA2529	g5251
ECA2529	g22162
ECA2529	g800
ECA2529	g759
ECA2529	g5390
ECA2529	g13489
ECA2529	g796
ECA2529	g5253
ECA2529	g1374
ECA2529	g14436
ECA2529	g5604
ECA2529	g8140
ECA2529	g1983
ECA2529	g18381
ECA2529	g19174
ECA2529	g1373
ECA2529	g11881
ECA2529	g12447
ECA2529	g14853
ECA2529	g5584
ECA2529	g8142
ECA2529	g2758
ECA2529	g1367
ECA2529	g1550
ECA2529	g4201
ECA2529	g17042
ECA2529	g18014
ECA2529	g4200
ECA2529	g2391
