strain	gene
NIC2	g12077
NIC2	g9171
NIC2	g1094
NIC2	g9131
NIC2	g21092
NIC2	g12001
NIC2	g8311
NIC2	g15381
NIC2	g21091
NIC2	g12028
NIC2	g3792
NIC2	g4358
NIC2	g9874
NIC2	g9348
NIC2	g12724
NIC2	g14167
NIC2	g15419
NIC2	g7691
NIC2	g7701
NIC2	g6953
NIC2	g9484
NIC2	g1197
NIC2	g21307
NIC2	g8490
NIC2	g9431
NIC2	g14919
NIC2	g3642
NIC2	g9346
NIC2	g10314
NIC2	g8112
NIC2	g8836
NIC2	g9541
NIC2	g9498
NIC2	g9529
NIC2	g8325
NIC2	g9496
NIC2	g20372
NIC2	g7013
NIC2	g18327
NIC2	g21313
NIC2	g3793
NIC2	g14587
NIC2	g21078
NIC2	g5257
NIC2	g8050
NIC2	g3789
NIC2	g8309
NIC2	g17419
NIC2	g17427
NIC2	g1090
NIC2	g7702
NIC2	g7964
NIC2	g9357
NIC2	g8127
NIC2	g6046
NIC2	g4032
NIC2	g8794
NIC2	g1306
NIC2	g9354
NIC2	g13982
NIC2	g4801
NIC2	g7911
NIC2	g14006
NIC2	g9662
NIC2	g9132
NIC2	g11172
NIC2	g13789
NIC2	g9209
NIC2	g2234
NIC2	g9210
NIC2	g21586
NIC2	g1093
NIC2	g19729
NIC2	g16117
NIC2	g14058
NIC2	g6556
NIC2	g21244
NIC2	g18075
NIC2	g9869
NIC2	g19708
NIC2	g10311
NIC2	g14168
NIC2	g19728
NIC2	g580
NIC2	g1303
NIC2	g10201
NIC2	g21072
NIC2	g15443
NIC2	g8051
NIC2	g5208
NIC2	g9389
NIC2	g8119
NIC2	g21583
NIC2	g21588
NIC2	g12078
NIC2	g1106
NIC2	g1076
NIC2	g1096
NIC2	g6497
NIC2	g9387
NIC2	g17428
NIC2	g21473
NIC2	g22372
NIC2	g6494
NIC2	g18478
NIC2	g8080
NIC2	g15418
NIC2	g11695
NIC2	g1326
NIC2	g14916
NIC2	g9468
NIC2	g9542
NIC2	g14641
NIC2	g5827
NIC2	g3790
NIC2	g21735
NIC2	g13594
NIC2	g8308
NIC2	g9482
NIC2	g9485
NIC2	g12809
NIC2	g9530
NIC2	g8120
NIC2	g16796
NIC2	g9871
NIC2	g21299
NIC2	g21582
NIC2	g8306
NIC2	g19641
NIC2	g8307
NIC2	g9007
NIC2	g9428
NIC2	g21085
NIC2	g8438
NIC2	g17426
NIC2	g15346
NIC2	g9133
NIC2	g17241
NIC2	g21312
NIC2	g5572
NIC2	g13780
NIC2	g10306
NIC2	g22375
NIC2	g8121
NIC2	g7712
NIC2	g19709
NIC2	g17420
NIC2	g7682
NIC2	g9855
NIC2	g1091
NIC2	g20412
NIC2	g6915
NIC2	g3791
NIC2	g21585
NIC2	g14155
NIC2	g8145
NIC2	g14051
NIC2	g21077
NIC2	g9483
NIC2	g9587
NIC2	g1105
NIC2	g8312
NIC2	g5342
NIC2	g21768
NIC2	g4361
NIC2	g14995
NIC2	g2443
NIC2	g19640
NIC2	g9872
NIC2	g9136
NIC2	g17759
NIC2	g2719
NIC2	g4359
NIC2	g15440
NIC2	g21560
NIC2	g6498
NIC2	g5207
NIC2	g21510
NIC2	g9966
NIC2	g19505
NIC2	g17414
NIC2	g6739
NIC2	g19644
NIC2	g10348
NIC2	g7703
NIC2	g21302
NIC2	g7684
NIC2	g17423
NIC2	g8115
NIC2	g8122
NIC2	g6920
NIC2	g13786
NIC2	g17425
NIC2	g21079
NIC2	g12002
NIC2	g8144
NIC2	g19643
NIC2	g8116
NIC2	g8146
NIC2	g21474
NIC2	g13788
NIC2	g21081
NIC2	g7137
NIC2	g9875
NIC2	g14560
NIC2	g16795
NIC2	g18074
NIC2	g9661
NIC2	g6420
NIC2	g8123
NIC2	g9876
NIC2	g10308
NIC2	g18573
NIC2	g17243
NIC2	g21479
NIC2	g16020
NIC2	g13787
NIC2	g6221
NIC2	g21306
NIC2	g1193
NIC2	g16684
NIC2	g19642
NIC2	g6222
NIC2	g15347
NIC2	g8310
NIC2	g9543
NIC2	g16374
NIC2	g21093
NIC2	g7965
NIC2	g8125
NIC2	g8741
NIC2	g17412
NIC2	g5828
NIC2	g8118
NIC2	g8071
NIC2	g971
NIC2	g21087
NIC2	g5341
NIC2	g8305
NIC2	g14915
NIC2	g8069
NIC2	g15493
NIC2	g9873
NIC2	g17240
NIC2	g21076
NIC2	g9429
NIC2	g21304
NIC2	g6220
NIC2	g19202
NIC2	g21086
NIC2	g9390
NIC2	g2235
NIC2	g5206
NIC2	g6219
NIC2	g9887
NIC2	g4364
NIC2	g10312
NIC2	g21082
NIC2	g22374
NIC2	g14748
NIC2	g8117
NIC2	g21088
NIC2	g8147
NIC2	g18335
NIC2	g14175
NIC2	g6848
NIC2	g21767
NIC2	g18337
NIC2	g21405
NIC2	g14157
NIC2	g17417
NIC2	g2279
NIC2	g21080
NIC2	g8313
NIC2	g14740
NIC2	g11910
NIC2	g8113
NIC2	g847
NIC2	g15594
NIC2	g6493
NIC2	g14830
NIC2	g19656
NIC2	g2146
NIC2	g3860
NIC2	g17413
NIC2	g15439
NIC2	g7685
NIC2	g7681
NIC2	g10310
NIC2	g21089
NIC2	g8114
NIC2	g3859
NIC2	g12219
NIC2	g14156
NIC2	g13835
NIC2	g13857
NIC2	g10207
NIC2	g13717
NIC2	g21311
NIC2	g6218
NIC2	g9347
NIC2	g14110
NIC2	g9524
NIC2	g21587
NIC2	g9384
NIC2	g346
NIC2	g22143
NIC2	g8324
NIC2	g13915
NIC2	g8126
NIC2	g8800
NIC2	g21584
NIC2	g4355
NIC2	g16046
AB1	g294
AB1	g8933
AB1	g20847
AB1	g14606
AB1	g18303
AB1	g10765
AB1	g22400
AB1	g445
AB1	g10974
AB1	g2049
AB1	g11195
AB1	g14144
AB1	g523
AB1	g22208
AB1	g14017
AB1	g8553
AB1	g14143
AB1	g496
AB1	g8619
AB1	g8041
AB1	g10308
AB1	g10799
AB1	g11014
AB1	g18847
AB1	g17957
AB1	g18175
AB1	g10672
AB1	g2152
AB1	g18573
AB1	g18314
AB1	g10078
AB1	g17235
AB1	g10724
AB1	g10613
AB1	g20350
AB1	g22203
AB1	g10126
AB1	g10726
AB1	g14598
AB1	g19819
AB1	g10614
AB1	g10657
AB1	g14644
AB1	g10626
AB1	g10659
AB1	g5934
AB1	g19774
AB1	g13148
AB1	g20020
AB1	g14130
AB1	g2984
AB1	g10789
AB1	g8622
AB1	g22206
AB1	g2045
AB1	g18304
AB1	g19805
AB1	g19804
AB1	g3779
AB1	g8374
AB1	g20770
AB1	g4772
AB1	g2263
AB1	g9310
AB1	g18519
AB1	g17796
AB1	g8747
AB1	g17095
AB1	g6475
AB1	g10771
AB1	g18170
AB1	g6490
AB1	g8746
AB1	g6536
AB1	g18181
AB1	g11194
AB1	g2048
AB1	g15796
AB1	g21608
AB1	g18179
AB1	g14374
AB1	g4282
AB1	g14297
AB1	g10302
AB1	g21587
AB1	g298
AB1	g21607
AB1	g1533
AB1	g20758
AB1	g14365
AB1	g2260
AB1	g14705
AB1	g2935
AB1	g18177
AB1	g19812
AB1	g11197
AB1	g17841
AB1	g11192
AB1	g444
AB1	g2062
AB1	g2031
AB1	g2052
AB1	g4223
AB1	g18178
AB1	g19715
AB1	g18174
AB1	g11306
AB1	g12046
AB1	g4220
AB1	g13299
AB1	g8618
AB1	g19849
AB1	g22422
AB1	g830
AB1	g2284
AB1	g20347
AB1	g10687
AB1	g2051
AB1	g20072
AB1	g14137
AB1	g3068
AB1	g3558
AB1	g8621
AB1	g19537
AB1	g12857
AB1	g10671
AB1	g10674
AB1	g18932
AB1	g10625
AB1	g19811
AB1	g11962
AB1	g10305
AB1	g11198
AB1	g21520
AB1	g4988
AB1	g10727
AB1	g8554
AB1	g11012
AB1	g11520
AB1	g14373
AB1	g3302
AB1	g17945
AB1	g13045
AB1	g22204
AB1	g12043
AB1	g19810
AB1	g21588
AB1	g14604
AB1	g11013
AB1	g10290
AB1	g2046
AB1	g22585
AB1	g5896
AB1	g19675
AB1	g8620
AB1	g19786
AB1	g10937
AB1	g14129
AB1	g10793
AB1	g10673
AB1	g14600
AB1	g21977
AB1	g10568
AB1	g2061
AB1	g14602
AB1	g22209
AB1	g19503
AB1	g8038
AB1	g20426
AB1	g6700
AB1	g21519
AB1	g10306
AB1	g17588
AB1	g11009
AB1	g6973
AB1	g8040
AB1	g18315
AB1	g11220
AB1	g4224
AB1	g2934
AB1	g22421
AB1	g11270
AB1	g10399
AB1	g18172
AB1	g21381
AB1	g22223
AB1	g4467
AB1	g14363
AB1	g14139
AB1	g19816
AB1	g14366
AB1	g19809
AB1	g19680
AB1	g6478
AB1	g14131
AB1	g17966
AB1	g15176
AB1	g522
AB1	g19787
AB1	g21522
AB1	g22202
AB1	g19815
AB1	g19817
AB1	g22397
AB1	g19785
AB1	g19882
AB1	g11305
AB1	g6476
AB1	g14133
AB1	g10766
AB1	g17774
AB1	g19778
AB1	g4816
AB1	g10309
AB1	g19992
AB1	g17958
AB1	g11963
AB1	g15175
AB1	g4146
AB1	g19808
AB1	g10310
AB1	g13393
AB1	g11518
AB1	g11300
AB1	g15893
AB1	g3951
AB1	g17946
AB1	g10800
AB1	g2148
AB1	g21521
AB1	g3952
AB1	g20799
AB1	g16158
AB1	g22207
AB1	g10612
AB1	g15534
AB1	g14145
AB1	g18574
AB1	g19806
AB1	g22340
AB1	g14124
AB1	g18305
AB1	g284
AB1	g4719
AB1	g18180
AB1	g3559
AB1	g14128
AB1	g19813
AB1	g19858
AB1	g1925
AB1	g22401
AB1	g3067
AB1	g20346
AB1	g18173
AB1	g19860
AB1	g10307
AB1	g11521
AB1	g10973
AB1	g3950
AB1	g18176
AB1	g10936
AB1	g6491
AB1	g2933
AB1	g3949
AB1	g10321
AB1	g8035
AB1	g12044
AB1	g275
AB1	g20182
AB1	g14560
AB1	g19814
AB1	g14140
AB1	g19784
AB1	g19881
AB1	g13156
AB1	g19607
AB1	g10796
AB1	g19504
AB1	g17848
AB1	g13158
AB1	g11376
AB1	g14132
AB1	g17898
AB1	g22210
AB1	g20174
AB1	g615
AB1	g21523
AB1	g19818
AB1	g1800
AB1	g14360
AB1	g21877
AB1	g4219
AB1	g14368
AB1	g22222
AB1	g20263
AB1	g21535
AB1	g9857
AB1	g18272
AB1	g14367
AB1	g18270
AB1	g18171
AB1	g14141
AB1	g6429
AB1	g14699
AB1	g14372
AB1	g12982
AB1	g14134
AB1	g6477
AB1	g3948
AB1	g14601
AB1	g10631
AB1	g11193
AB1	g14138
AB1	g1295
AB1	g22205
AB1	g12280
AB1	g17709
AB1	g4779
AB1	g11196
AB1	g8044
AB1	g15867
ECA1243	g3926
ECA1243	g128
ECA1243	g18924
ECA1243	g11243
ECA1243	g15453
ECA1243	g8772
ECA1243	g11632
ECA1243	g19416
ECA1243	g15544
ECA1243	g19329
ECA1243	g11852
ECA1243	g12379
ECA1243	g11543
ECA1243	g12143
ECA1243	g11424
ECA1243	g7180
ECA1243	g12184
ECA1243	g3746
ECA1243	g11037
ECA1243	g11851
ECA1243	g19330
ECA1243	g12605
ECA1243	g12602
ECA1243	g431
ECA1243	g1009
ECA1243	g3704
ECA1243	g15668
ECA1243	g19419
ECA1243	g20721
ECA1243	g15660
ECA1243	g11609
ECA1243	g8647
ECA1243	g429
ECA1243	g15419
ECA1243	g11861
ECA1243	g8863
ECA1243	g7231
ECA1243	g22251
ECA1243	g2762
ECA1243	g12377
ECA1243	g18838
ECA1243	g4663
ECA1243	g7029
ECA1243	g3963
ECA1243	g19605
ECA1243	g21656
ECA1243	g1015
ECA1243	g11563
ECA1243	g4110
ECA1243	g19586
ECA1243	g6136
ECA1243	g4438
ECA1243	g4433
ECA1243	g13584
ECA1243	g4339
ECA1243	g3785
ECA1243	g12609
ECA1243	g12613
ECA1243	g11535
ECA1243	g4435
ECA1243	g19603
ECA1243	g21652
ECA1243	g15548
ECA1243	g11575
ECA1243	g19415
ECA1243	g11860
ECA1243	g3932
ECA1243	g7344
ECA1243	g680
ECA1243	g12611
ECA1243	g501
ECA1243	g18743
ECA1243	g307
ECA1243	g19877
ECA1243	g22476
ECA1243	g21650
ECA1243	g17753
ECA1243	g2555
ECA1243	g15418
ECA1243	g308
ECA1243	g4439
ECA1243	g16586
ECA1243	g7037
ECA1243	g17665
ECA1243	g11541
ECA1243	g11571
ECA1243	g10517
ECA1243	g8857
ECA1243	g17686
ECA1243	g12371
ECA1243	g15223
ECA1243	g21411
ECA1243	g12144
ECA1243	g17666
ECA1243	g8259
ECA1243	g15221
ECA1243	g8971
ECA1243	g9669
ECA1243	g12141
ECA1243	g21657
ECA1243	g3965
ECA1243	g19358
ECA1243	g15545
ECA1243	g22122
ECA1243	g4453
ECA1243	g7179
ECA1243	g8743
ECA1243	g10973
ECA1243	g12608
ECA1243	g17751
ECA1243	g21654
ECA1243	g7040
ECA1243	g11564
ECA1243	g10970
ECA1243	g9718
ECA1243	g13433
ECA1243	g8760
ECA1243	g2225
ECA1243	g432
ECA1243	g19395
ECA1243	g11566
ECA1243	g7558
ECA1243	g8997
ECA1243	g11631
ECA1243	g18922
ECA1243	g4125
ECA1243	g18636
ECA1243	g19316
ECA1243	g12599
ECA1243	g10300
ECA1243	g18993
ECA1243	g10684
ECA1243	g21324
ECA1243	g13881
ECA1243	g14688
ECA1243	g20637
ECA1243	g4050
ECA1243	g14770
ECA1243	g12147
ECA1243	g11542
ECA1243	g3929
ECA1243	g4124
ECA1243	g12385
ECA1243	g3961
ECA1243	g17752
ECA1243	g5193
ECA1243	g3706
ECA1243	g15222
ECA1243	g19318
ECA1243	g12372
ECA1243	g11875
ECA1243	g12614
ECA1243	g10042
ECA1243	g19604
ECA1243	g4976
ECA1243	g12139
ECA1243	g11530
ECA1243	g17685
ECA1243	g3705
ECA1243	g10301
ECA1243	g12445
ECA1243	g11349
ECA1243	g8974
ECA1243	g3304
ECA1243	g19810
ECA1243	g14691
ECA1243	g6095
ECA1243	g16227
ECA1243	g21659
ECA1243	g19606
ECA1243	g11565
ECA1243	g1012
ECA1243	g13691
ECA1243	g2338
ECA1243	g21802
ECA1243	g2070
ECA1243	g15547
ECA1243	g11567
ECA1243	g11561
ECA1243	g1010
ECA1243	g15522
ECA1243	g12603
ECA1243	g10974
ECA1243	g11569
ECA1243	g9668
ECA1243	g8522
ECA1243	g17749
ECA1243	g17888
ECA1243	g14769
ECA1243	g15650
ECA1243	g430
ECA1243	g4009
ECA1243	g7853
ECA1243	g4078
ECA1243	g11859
ECA1243	g12382
ECA1243	g22473
ECA1243	g12612
ECA1243	g17191
ECA1243	g4437
ECA1243	g17750
ECA1243	g5020
ECA1243	g8758
ECA1243	g22475
ECA1243	g15614
ECA1243	g19317
ECA1243	g22186
ECA1243	g18555
ECA1243	g15661
ECA1243	g17192
ECA1243	g11544
ECA1243	g9806
ECA1243	g10889
ECA1243	g22415
ECA1243	g18438
ECA1243	g4431
ECA1243	g13342
ECA1243	g15424
ECA1243	g16489
ECA1243	g15224
ECA1243	g4065
ECA1243	g11562
ECA1243	g11560
ECA1243	g4111
ECA1243	g12378
ECA1243	g10686
ECA1243	g3922
ECA1243	g8859
ECA1243	g12600
ECA1243	g10688
ECA1243	g19600
ECA1243	g19602
ECA1243	g18837
ECA1243	g4126
ECA1243	g4616
ECA1243	g12597
ECA1243	g19469
ECA1243	g15546
ECA1243	g12619
ECA1243	g10685
ECA1243	g22115
ECA1243	g8021
ECA1243	g4923
ECA1243	g21660
ECA1243	g8761
ECA1243	g15651
ECA1243	g9802
ECA1243	g18921
ECA1243	g4006
ECA1243	g21653
ECA1243	g4434
ECA1243	g21289
ECA1243	g15352
ECA1243	g15550
ECA1243	g12615
ECA1243	g7256
ECA1243	g12380
ECA1243	g4105
ECA1243	g12720
ECA1243	g3786
ECA1243	g11607
ECA1243	g19394
ECA1243	g12043
ECA1243	g428
ECA1243	g3966
ECA1243	g2554
ECA1243	g9667
ECA1243	g11572
ECA1243	g4419
ECA1243	g12145
ECA1243	g4076
ECA1243	g21655
ECA1243	g14690
ECA1243	g11570
ECA1243	g16830
ECA1243	g2504
ECA1243	g13577
ECA1243	g21290
ECA1243	g13575
ECA1243	g11114
ECA1243	g19599
ECA1243	g21661
ECA1243	g11574
ECA1243	g4436
ECA1243	g4432
ECA1243	g22310
ECA1243	g10969
ECA1243	g19587
ECA1243	g1006
ECA1243	g11573
ECA1243	g22163
ECA1243	g17737
ECA1243	g21651
ECA1243	g4007
ECA1243	g11568
ECA1243	g12101
ECA1243	g12601
ECA1243	g500
ECA1243	g12607
ECA1243	g7019
ECA1243	g22522
ECA1243	g12610
ECA1243	g7255
ECA1243	g3923
ECA1243	g12373
ECA1243	g13755
ECA1243	g11420
ECA1243	g8763
ECA1243	g18733
ECA1243	g22474
ECA1243	g12036
ECA1243	g19601
ECA1243	g4176
ECA1243	g11470
ECA1243	g15549
ECA1243	g8762
ECA1243	g14459
ECA1243	g21658
ECA1243	g4983
ECA1243	g10687
ECA1243	g16515
ECA2417	g9695
ECA2417	g22611
ECA2417	g9161
ECA2417	g20736
ECA2417	g8093
ECA2417	g10206
ECA2417	g8587
ECA2417	g2556
ECA2417	g9724
ECA2417	g20189
ECA2417	g20414
ECA2417	g18857
ECA2417	g9286
ECA2417	g9687
ECA2417	g21257
ECA2417	g7851
ECA2417	g5663
ECA2417	g3255
ECA2417	g19841
ECA2417	g14000
ECA2417	g11556
ECA2417	g7850
ECA2417	g16214
ECA2417	g5081
ECA2417	g12580
ECA2417	g5078
ECA2417	g8962
ECA2417	g2373
ECA2417	g12349
ECA2417	g12452
ECA2417	g9177
ECA2417	g12979
ECA2417	g18173
ECA2417	g21465
ECA2417	g7659
ECA2417	g2981
ECA2417	g14050
ECA2417	g194
ECA2417	g7610
ECA2417	g8920
ECA2417	g8273
ECA2417	g12584
ECA2417	g5075
ECA2417	g8192
ECA2417	g8145
ECA2417	g10005
ECA2417	g8157
ECA2417	g3065
ECA2417	g5593
ECA2417	g6145
ECA2417	g20402
ECA2417	g5969
ECA2417	g3251
ECA2417	g8582
ECA2417	g9287
ECA2417	g19835
ECA2417	g8955
ECA2417	g5659
ECA2417	g20403
ECA2417	g13689
ECA2417	g18121
ECA2417	g11502
ECA2417	g7303
ECA2417	g8353
ECA2417	g8954
ECA2417	g15346
ECA2417	g2195
ECA2417	g5791
ECA2417	g8736
ECA2417	g15516
ECA2417	g20405
ECA2417	g18185
ECA2417	g9697
ECA2417	g1894
ECA2417	g17629
ECA2417	g8971
ECA2417	g21351
ECA2417	g5790
ECA2417	g20170
ECA2417	g2365
ECA2417	g8232
ECA2417	g22577
ECA2417	g3546
ECA2417	g20243
ECA2417	g7867
ECA2417	g8143
ECA2417	g21570
ECA2417	g18122
ECA2417	g9299
ECA2417	g8586
ECA2417	g12453
ECA2417	g3256
ECA2417	g12472
ECA2417	g7846
ECA2417	g8963
ECA2417	g19935
ECA2417	g8318
ECA2417	g12238
ECA2417	g20183
ECA2417	g3531
ECA2417	g21464
ECA2417	g7831
ECA2417	g9171
ECA2417	g10262
ECA2417	g21467
ECA2417	g22178
ECA2417	g6182
ECA2417	g16995
ECA2417	g16445
ECA2417	g10265
ECA2417	g22578
ECA2417	g12455
ECA2417	g9791
ECA2417	g2460
ECA2417	g9632
ECA2417	g9699
ECA2417	g8144
ECA2417	g20182
ECA2417	g9725
ECA2417	g5594
ECA2417	g19933
ECA2417	g10925
ECA2417	g9692
ECA2417	g5662
ECA2417	g8217
ECA2417	g8802
ECA2417	g18188
ECA2417	g3239
ECA2417	g1809
ECA2417	g12213
ECA2417	g16526
ECA2417	g9172
ECA2417	g8546
ECA2417	g9180
ECA2417	g8356
ECA2417	g10540
ECA2417	g2967
ECA2417	g22076
ECA2417	g21463
ECA2417	g9631
ECA2417	g8322
ECA2417	g16992
ECA2417	g3131
ECA2417	g18186
ECA2417	g8585
ECA2417	g16993
ECA2417	g2968
ECA2417	g9275
ECA2417	g12441
ECA2417	g11183
ECA2417	g8156
ECA2417	g9726
ECA2417	g20400
ECA2417	g16448
ECA2417	g16447
ECA2417	g10924
ECA2417	g9655
ECA2417	g9684
ECA2417	g8504
ECA2417	g8207
ECA2417	g8211
ECA2417	g8203
ECA2417	g2546
ECA2417	g8363
ECA2417	g9694
ECA2417	g11418
ECA2417	g19891
ECA2417	g8874
ECA2417	g20407
ECA2417	g8866
ECA2417	g3252
ECA2417	g21306
ECA2417	g3756
ECA2417	g19938
ECA2417	g7848
ECA2417	g21466
ECA2417	g8216
ECA2417	g21346
ECA2417	g21468
ECA2417	g9300
ECA2417	g12458
ECA2417	g21441
ECA2417	g8320
ECA2417	g9696
ECA2417	g10261
ECA2417	g3069
ECA2417	g7083
ECA2417	g17266
ECA2417	g3044
ECA2417	g13978
ECA2417	g20181
ECA2417	g16525
ECA2417	g2547
ECA2417	g21389
ECA2417	g20408
ECA2417	g9164
ECA2417	g9732
ECA2417	g746
ECA2417	g20171
ECA2417	g3533
ECA2417	g20186
ECA2417	g10706
ECA2417	g9274
ECA2417	g12235
ECA2417	g9698
ECA2417	g3534
ECA2417	g9723
ECA2417	g9688
ECA2417	g19930
ECA2417	g9179
ECA2417	g19934
ECA2417	g3532
ECA2417	g7853
ECA2417	g3257
ECA2417	g9689
ECA2417	g20409
ECA2417	g8953
ECA2417	g5661
ECA2417	g7941
ECA2417	g10345
ECA2417	g15198
ECA2417	g5411
ECA2417	g20410
ECA2417	g14051
ECA2417	g18187
ECA2417	g10539
ECA2417	g1057
ECA2417	g18102
ECA2417	g8822
ECA2417	g3460
ECA2417	g9653
ECA2417	g8362
ECA2417	g9163
ECA2417	g3254
ECA2417	g14479
ECA2417	g15640
ECA2417	g7849
ECA2417	g9288
ECA2417	g19936
ECA2417	g7360
ECA2417	g8359
ECA2417	g9686
ECA2417	g3253
ECA2417	g13979
ECA2417	g18970
ECA2417	g21919
ECA2417	g2543
ECA2417	g9271
ECA2417	g3006
ECA2417	g20172
ECA2417	g15455
ECA2417	g9178
ECA2417	g8190
ECA2417	g8275
ECA2417	g9162
ECA2417	g8609
ECA2417	g8503
ECA2417	g2675
ECA2417	g15106
ECA2417	g21470
ECA2417	g11419
ECA2417	g8276
ECA2417	g18858
ECA2417	g2562
ECA2417	g11557
ECA2417	g8317
ECA2417	g11558
ECA2417	g21469
ECA2417	g9690
ECA2417	g9737
ECA2417	g4034
ECA2417	g20397
ECA2417	g12717
ECA2417	g3870
ECA2417	g2544
ECA2417	g9717
ECA2417	g19972
ECA2417	g9693
ECA2417	g15339
ECA2417	g3482
ECA2417	g20404
ECA2417	g17628
ECA2417	g5660
ECA2417	g3591
ECA2417	g9685
ECA2417	g2268
ECA2417	g12457
ECA2417	g13895
ECA2417	g19077
ECA2417	g10266
ECA2417	g3260
ECA2417	g5084
ECA2417	g10537
ECA2417	g20184
ECA2417	g12345
ECA2417	g8218
ECA2417	g22152
ECA2417	g18330
ECA2417	g3064
ECA2417	g14196
ECA2417	g20399
ECA2417	g20401
ECA2417	g10541
ECA2417	g3238
ECA2417	g9829
ECA2417	g9174
ECA2417	g7847
ECA2417	g9691
ECA2417	g18101
ECA2417	g7260
ECA2417	g20398
ECA2417	g12454
ECA2417	g3043
ECA2417	g5080
ECA2417	g8162
ECA2417	g15337
ECA2417	g13214
ECA2417	g2545
ECA2417	g10538
ECA2417	g9825
ECA2417	g8215
ECA2473	g4084
ECA2473	g4085
ECA2473	g13522
ECA2473	g8345
ECA2473	g16523
ECA2473	g20590
ECA2473	g20608
ECA2473	g21009
ECA2473	g10310
ECA2473	g15841
ECA2473	g19034
ECA2473	g7458
ECA2473	g4093
ECA2473	g12342
ECA2473	g12118
ECA2473	g12349
ECA2473	g10239
ECA2473	g5634
ECA2473	g20923
ECA2473	g11572
ECA2473	g18315
ECA2473	g11853
ECA2473	g7454
ECA2473	g7455
ECA2473	g15358
ECA2473	g20395
ECA2473	g367
ECA2473	g10853
ECA2473	g987
ECA2473	g11273
ECA2473	g1995
ECA2473	g21837
ECA2473	g15306
ECA2473	g14990
ECA2473	g7451
ECA2473	g11229
ECA2473	g11261
ECA2473	g5442
ECA2473	g5859
ECA2473	g13830
ECA2473	g11150
ECA2473	g5630
ECA2473	g12137
ECA2473	g16459
ECA2473	g4775
ECA2473	g20600
ECA2473	g20989
ECA2473	g8939
ECA2473	g13490
ECA2473	g8036
ECA2473	g20385
ECA2473	g22474
ECA2473	g4497
ECA2473	g12365
ECA2473	g6249
ECA2473	g1912
ECA2473	g11073
ECA2473	g17451
ECA2473	g8154
ECA2473	g5360
ECA2473	g17620
ECA2473	g5636
ECA2473	g11154
ECA2473	g4083
ECA2473	g11573
ECA2473	g12925
ECA2473	g2553
ECA2473	g16458
ECA2473	g16460
ECA2473	g8153
ECA2473	g12346
ECA2473	g10850
ECA2473	g22488
ECA2473	g4059
ECA2473	g12190
ECA2473	g11556
ECA2473	g16455
ECA2473	g20988
ECA2473	g11570
ECA2473	g4487
ECA2473	g4060
ECA2473	g10849
ECA2473	g20396
ECA2473	g2071
ECA2473	g4657
ECA2473	g14953
ECA2473	g5635
ECA2473	g490
ECA2473	g22475
ECA2473	g4498
ECA2473	g12360
ECA2473	g11576
ECA2473	g600
ECA2473	g11896
ECA2473	g11108
ECA2473	g256
ECA2473	g12131
ECA2473	g5907
ECA2473	g9730
ECA2473	g5968
ECA2473	g10186
ECA2473	g16457
ECA2473	g12352
ECA2473	g3281
ECA2473	g13866
ECA2473	g16805
ECA2473	g16565
ECA2473	g18547
ECA2473	g10183
ECA2473	g473
ECA2473	g10653
ECA2473	g12364
ECA2473	g4091
ECA2473	g16461
ECA2473	g20312
ECA2473	g1700
ECA2473	g10608
ECA2473	g4150
ECA2473	g4941
ECA2473	g4081
ECA2473	g5347
ECA2473	g12370
ECA2473	g12356
ECA2473	g9510
ECA2473	g4088
ECA2473	g8035
ECA2473	g11208
ECA2473	g11225
ECA2473	g20920
ECA2473	g5618
ECA2473	g12841
ECA2473	g11192
ECA2473	g12353
ECA2473	g9023
ECA2473	g7968
ECA2473	g471
ECA2473	g18629
ECA2473	g12354
ECA2473	g10887
ECA2473	g11070
ECA2473	g11894
ECA2473	g10848
ECA2473	g8033
ECA2473	g3180
ECA2473	g20605
ECA2473	g16560
ECA2473	g4151
ECA2473	g11104
ECA2473	g16482
ECA2473	g4128
ECA2473	g16808
ECA2473	g5509
ECA2473	g16807
ECA2473	g5446
ECA2473	g5348
ECA2473	g461
ECA2473	g9253
ECA2473	g18550
ECA2473	g11262
ECA2473	g12132
ECA2473	g20922
ECA2473	g18549
ECA2473	g5924
ECA2473	g9511
ECA2473	g4126
ECA2473	g10926
ECA2473	g2022
ECA2473	g8034
ECA2473	g11063
ECA2473	g4945
ECA2473	g4086
ECA2473	g20304
ECA2473	g5631
ECA2473	g16607
ECA2473	g3255
ECA2473	g6135
ECA2473	g20401
ECA2473	g11571
ECA2473	g11574
ECA2473	g16010
ECA2473	g6408
ECA2473	g476
ECA2473	g11106
ECA2473	g10187
ECA2473	g14771
ECA2473	g10534
ECA2473	g2907
ECA2473	g5422
ECA2473	g12129
ECA2473	g12345
ECA2473	g18628
ECA2473	g12351
ECA2473	g19642
ECA2473	g12119
ECA2473	g5909
ECA2473	g5443
ECA2473	g12134
ECA2473	g4082
ECA2473	g22487
ECA2473	g2072
ECA2473	g5910
ECA2473	g12363
ECA2473	g4062
ECA2473	g4092
ECA2473	g11891
ECA2473	g11895
ECA2473	g5908
ECA2473	g12361
ECA2473	g4574
ECA2473	g10823
ECA2473	g11590
ECA2473	g11482
ECA2473	g10106
ECA2473	g17302
ECA2473	g7785
ECA2473	g14996
ECA2473	g12130
ECA2473	g253
ECA2473	g4094
ECA2473	g4096
ECA2473	g11274
