strain	gene
ECA1243	g19481
ECA1243	g8580
ECA1243	g13622
ECA1243	g8980
ECA1243	g8707
ECA1243	g8203
ECA1243	g2019
ECA1243	g13257
ECA1243	g11498
ECA1243	g7413
ECA1243	g7241
ECA1243	g7780
ECA1243	g11900
ECA1243	g14195
ECA1243	g7111
ECA1243	g13316
ECA1243	g3277
ECA1243	g11906
ECA1243	g11904
ECA1243	g16677
ECA1243	g1792
ECA1243	g8727
ECA1243	g18759
ECA1243	g11330
ECA1243	g15588
ECA1243	g11387
ECA1243	g4039
ECA1243	g7224
ECA1243	g21108
ECA1243	g8907
ECA1243	g11425
ECA1243	g1253
ECA1243	g592
ECA1243	g2357
ECA1243	g11656
ECA1243	g8659
ECA1243	g533
ECA1243	g9800
ECA1243	g11033
ECA1243	g10711
ECA1243	g7437
ECA1243	g8070
ECA1243	g10914
ECA1243	g11323
ECA1243	g17315
ECA1243	g11077
ECA1243	g7686
ECA1243	g4041
ECA1243	g20899
ECA1243	g11302
ECA1243	g11337
ECA1243	g19939
ECA1243	g11104
ECA1243	g19428
ECA1243	g11415
ECA1243	g11416
ECA1243	g7688
ECA1243	g1249
ECA1243	g15354
ECA1243	g1245
ECA1243	g10989
ECA1243	g11230
ECA1243	g8959
ECA1243	g8550
ECA1243	g12617
ECA1243	g563
ECA1243	g7712
ECA1243	g278
ECA1243	g6910
ECA1243	g9886
ECA1243	g12320
ECA1243	g11076
ECA1243	g18228
ECA1243	g11295
ECA1243	g551
ECA1243	g19268
ECA1243	g7169
ECA1243	g8311
ECA1243	g11022
ECA1243	g11623
ECA1243	g1256
ECA1243	g11865
ECA1243	g528
ECA1243	g10209
ECA1243	g7513
ECA1243	g4229
ECA1243	g12505
ECA1243	g3321
ECA1243	g521
ECA1243	g19462
ECA1243	g3271
ECA1243	g17321
ECA1243	g2549
ECA1243	g10348
ECA1243	g6909
ECA1243	g11367
ECA1243	g11374
ECA1243	g9654
ECA1243	g7500
ECA1243	g8718
ECA1243	g10363
ECA1243	g6873
ECA1243	g2740
ECA1243	g8778
ECA1243	g10415
ECA1243	g7188
ECA1243	g11401
ECA1243	g15300
ECA1243	g10041
ECA1243	g8904
ECA1243	g12839
ECA1243	g579
ECA1243	g19904
ECA1243	g1456
ECA1243	g11035
ECA1243	g10079
ECA1243	g3437
ECA1243	g7511
ECA1243	g15190
ECA1243	g12640
ECA1243	g6921
ECA1243	g7572
ECA1243	g7989
ECA1243	g9153
ECA1243	g6908
ECA1243	g8790
ECA1243	g18954
ECA1243	g19669
ECA1243	g19265
ECA1243	g10926
ECA1243	g7585
ECA1243	g11428
ECA1243	g8712
ECA1243	g8903
ECA1243	g12006
ECA1243	g8753
ECA1243	g19081
ECA1243	g7464
ECA1243	g6825
ECA1243	g7422
ECA1243	g3360
ECA1243	g12838
ECA1243	g10994
ECA1243	g10310
ECA1243	g19448
ECA1243	g6987
ECA1243	g15206
ECA1243	g11452
ECA1243	g19287
ECA1243	g7893
ECA1243	g8658
ECA1243	g7460
ECA1243	g3026
ECA1243	g11446
ECA1243	g4230
ECA1243	g6845
ECA1243	g11178
ECA1243	g2368
ECA1243	g13020
ECA1243	g972
ECA1243	g7466
ECA1243	g7909
ECA1243	g10381
ECA1243	g20427
ECA1243	g12841
ECA1243	g559
ECA1243	g9291
ECA1243	g11229
ECA1243	g9400
ECA1243	g12185
ECA1243	g11485
ECA1243	g7485
ECA1243	g2963
ECA1243	g100
ECA1243	g7839
ECA1243	g11339
ECA1243	g7503
ECA1243	g7743
ECA1243	g3538
ECA1243	g18575
ECA1243	g11239
ECA1243	g11068
ECA1243	g8064
ECA1243	g10392
ECA1243	g4047
ECA1243	g7472
ECA1243	g9902
ECA1243	g7313
ECA1243	g10219
ECA1243	g7899
ECA1243	g9473
ECA1243	g13928
ECA1243	g11242
ECA1243	g11021
ECA1243	g17137
ECA1243	g10479
ECA1243	g8723
ECA1243	g11224
ECA1243	g19478
ECA1243	g1088
ECA1243	g760
ECA1243	g7689
ECA1243	g11036
ECA1243	g7421
ECA1243	g3272
ECA1243	g7506
ECA1243	g318
ECA1243	g19429
ECA1243	g7432
ECA1243	g21013
ECA1243	g3606
ECA1243	g7171
ECA1243	g3605
ECA1243	g11177
ECA1243	g8981
ECA1243	g1075
ECA1243	g7536
ECA1243	g12695
ECA1243	g8139
ECA1243	g10494
ECA1243	g14705
ECA1243	g7453
ECA1243	g17740
ECA1243	g2917
ECA1243	g565
ECA1243	g9152
ECA1243	g11519
ECA1243	g7023
ECA1243	g11081
ECA1243	g7778
ECA1243	g19283
ECA1243	g19609
ECA1243	g9388
ECA1243	g3396
ECA1243	g8713
ECA1243	g11297
ECA1243	g9420
ECA1243	g7781
ECA1243	g524
ECA1243	g11015
ECA1243	g7420
ECA1243	g20966
ECA1243	g12828
ECA1243	g1027
ECA1243	g15343
ECA1243	g7156
ECA1243	g19301
ECA1243	g8846
ECA1243	g11006
ECA1243	g17965
ECA1243	g11017
ECA1243	g11443
ECA1243	g18648
ECA1243	g15212
ECA1243	g7652
ECA1243	g5586
ECA1243	g10480
ECA1243	g22086
ECA1243	g7142
ECA1243	g12846
ECA1243	g8180
ECA1243	g18520
ECA1243	g1840
ECA1243	g2391
ECA1243	g9407
ECA1243	g4528
ECA1243	g7022
ECA1243	g9513
ECA1243	g11301
ECA1243	g10214
ECA1243	g17138
ECA1243	g9405
ECA1243	g12869
ECA1243	g14955
ECA1243	g7290
ECA1243	g8158
ECA1243	g10437
ECA1243	g19641
ECA1243	g8642
ECA1243	g21690
ECA1243	g7602
ECA1243	g9394
ECA1243	g8265
ECA1243	g6856
ECA1243	g21637
ECA1243	g14953
ECA1243	g6967
ECA1243	g11531
ECA1243	g7408
ECA1243	g12862
ECA1243	g11321
ECA1243	g7542
ECA1243	g19251
ECA1243	g18275
ECA1243	g7658
ECA1243	g8645
ECA1243	g19647
ECA1243	g519
ECA1243	g10801
ECA1243	g8983
ECA1243	g11514
ECA1243	g6788
ECA1243	g7516
ECA1243	g9906
ECA1243	g12358
ECA1243	g10967
ECA1243	g7443
ECA1243	g21701
ECA1243	g10939
ECA1243	g7896
ECA1243	g11914
ECA1243	g7836
ECA1243	g22487
ECA1243	g22069
ECA1243	g21646
ECA1243	g19584
ECA1243	g7487
ECA1243	g20249
ECA1243	g10859
ECA1243	g15920
ECA1243	g22488
ECA1243	g7677
ECA1243	g7011
ECA1243	g11338
ECA1243	g14639
ECA1243	g18940
ECA1243	g15242
ECA1243	g9743
ECA1243	g9900
ECA1243	g11430
ECA1243	g7364
ECA1243	g8542
ECA1243	g7955
ECA1243	g11108
ECA1243	g11221
ECA1243	g4040
ECA1243	g7895
ECA1243	g12816
ECA1243	g3968
ECA1243	g10508
ECA1243	g9594
ECA1243	g15236
ECA1243	g7168
ECA1243	g7676
ECA1243	g19444
ECA1243	g8587
ECA1243	g8809
ECA1243	g11192
ECA1243	g11212
ECA1243	g11789
ECA1243	g3361
ECA1243	g7244
ECA1243	g10871
ECA1243	g9424
ECA1243	g12491
ECA1243	g7376
ECA1243	g1219
ECA1243	g7998
ECA1243	g2588
ECA1243	g11163
ECA1243	g1250
ECA1243	g8693
ECA1243	g4394
ECA1243	g13058
ECA1243	g7450
ECA1243	g7664
ECA1243	g11356
ECA1243	g11197
ECA1243	g12044
ECA1243	g7858
ECA1243	g13062
ECA1243	g11126
ECA1243	g10543
ECA1243	g11383
ECA1243	g11257
ECA1243	g7606
ECA1243	g9487
ECA1243	g5434
ECA1243	g10987
ECA1243	g15311
ECA1243	g12847
ECA1243	g8703
ECA1243	g7013
ECA1243	g1013
ECA1243	g6918
ECA1243	g13924
ECA1243	g21702
ECA1243	g1421
ECA1243	g12478
ECA1243	g12186
ECA1243	g17440
ECA1243	g7517
ECA1243	g11682
ECA1243	g7598
ECA1243	g6902
ECA1243	g11910
ECA1243	g6942
ECA1243	g9798
ECA1243	g575
ECA1243	g7843
ECA1243	g7901
ECA1243	g7457
ECA1243	g15561
ECA1243	g22097
ECA1243	g15652
ECA1243	g13142
ECA1243	g7628
ECA1243	g17194
ECA1243	g7424
ECA1243	g10980
ECA1243	g6929
ECA1243	g11821
ECA1243	g7418
ECA1243	g9149
ECA1243	g10913
ECA1243	g11162
ECA1243	g10620
ECA1243	g4425
ECA1243	g18994
ECA1243	g17444
ECA1243	g22155
ECA1243	g11214
ECA1243	g6482
ECA1243	g7501
ECA1243	g11004
ECA1243	g11001
ECA1243	g13166
ECA1243	g10807
ECA1243	g11406
ECA1243	g6973
ECA1243	g13806
ECA1243	g11172
ECA1243	g10904
ECA1243	g18654
ECA1243	g16376
ECA1243	g7414
ECA1243	g13925
ECA1243	g11641
ECA1243	g7497
ECA1243	g10881
ECA1243	g7715
ECA1243	g10172
ECA1243	g11277
ECA1243	g19658
ECA1243	g6778
ECA1243	g8895
ECA1243	g11528
ECA1243	g7354
ECA1243	g19664
ECA1243	g7374
ECA1243	g20309
ECA1243	g10523
ECA1243	g10802
ECA1243	g589
ECA1243	g7532
ECA1243	g17739
ECA1243	g561
ECA1243	g4675
ECA1243	g11169
ECA1243	g19656
ECA1243	g2579
ECA1243	g10890
ECA1243	g11482
ECA1243	g9128
ECA1243	g11507
ECA1243	g11352
ECA1243	g11654
ECA1243	g7439
ECA1243	g12495
ECA1243	g8072
ECA1243	g1087
ECA1243	g8082
ECA1243	g1415
ECA1243	g12039
ECA1243	g10739
ECA1243	g19427
ECA1243	g11193
ECA1243	g8161
ECA1243	g545
ECA1243	g7905
ECA1243	g11170
ECA1243	g13060
ECA1243	g6907
ECA1243	g19437
ECA1243	g586
ECA1243	g1629
ECA1243	g7851
ECA1243	g4046
ECA1243	g3172
ECA1243	g3107
ECA1243	g10673
ECA1243	g12497
ECA1243	g20200
ECA1243	g9485
ECA1243	g2392
ECA1243	g11435
ECA1243	g11539
ECA1243	g7535
ECA1243	g11628
ECA1243	g10931
ECA1243	g12827
ECA1243	g7496
ECA1243	g1781
ECA1243	g11882
ECA1243	g11664
ECA1243	g7808
ECA1243	g19299
ECA1243	g11354
ECA1243	g19662
ECA1243	g6953
ECA1243	g10500
ECA1243	g7133
ECA1243	g18892
ECA1243	g9770
ECA1243	g9703
ECA1243	g7359
ECA1243	g7713
ECA1243	g13533
ECA1243	g4395
ECA1243	g7703
ECA1243	g9129
ECA1243	g15923
ECA1243	g15119
ECA1243	g2852
ECA1243	g8077
ECA1243	g11526
ECA1243	g11527
ECA1243	g11381
ECA1243	g22227
ECA1243	g10900
ECA1243	g10215
ECA1243	g7543
ECA1243	g7574
ECA1243	g7770
ECA1243	g10916
ECA1243	g9819
ECA1243	g7154
ECA1243	g509
ECA1243	g19402
ECA1243	g6894
ECA1243	g22132
ECA1243	g11742
ECA1243	g10487
ECA1243	g10173
ECA1243	g22085
ECA1243	g11869
ECA1243	g22210
ECA1243	g6938
ECA1243	g18842
ECA1243	g13383
ECA1243	g10182
ECA1243	g9674
ECA1243	g12509
ECA1243	g13909
ECA1243	g11326
ECA1243	g10883
ECA1243	g10511
ECA1243	g4220
ECA1243	g11651
ECA1243	g11000
ECA1243	g8676
ECA1243	g19607
ECA1243	g8963
ECA1243	g11256
ECA1243	g9893
ECA1243	g7153
ECA1243	g11690
ECA1243	g341
ECA1243	g14641
ECA1243	g1994
ECA1243	g11320
ECA1243	g9130
ECA1243	g14640
ECA1243	g2110
ECA1243	g9451
ECA1243	g7586
ECA1243	g7267
ECA1243	g15602
ECA1243	g7509
ECA1243	g8691
ECA1243	g8586
ECA1243	g7512
ECA1243	g18611
ECA1243	g8589
ECA1243	g10919
ECA1243	g11121
ECA1243	g7790
ECA1243	g525
ECA1243	g8556
ECA1243	g8899
ECA1243	g20718
ECA1243	g11241
ECA1243	g19447
ECA1243	g7609
ECA1243	g11782
ECA1243	g11317
ECA1243	g11167
ECA1243	g8478
ECA1243	g9385
ECA1243	g6752
ECA1243	g13339
ECA1243	g9888
ECA1243	g5587
ECA1243	g21246
ECA1243	g11403
ECA1243	g10311
ECA1243	g10366
ECA1243	g11684
ECA1243	g11150
ECA1243	g8950
ECA1243	g12868
ECA1243	g20197
ECA1243	g11480
ECA1243	g8506
ECA1243	g11788
ECA1243	g8041
ECA1243	g1247
ECA1243	g13318
ECA1243	g13343
ECA1243	g10985
ECA1243	g7649
ECA1243	g17107
ECA1243	g7684
ECA1243	g22229
ECA1243	g8726
ECA1243	g18942
ECA1243	g8127
ECA1243	g9486
ECA1243	g12825
ECA1243	g12849
ECA1243	g8204
ECA1243	g9191
ECA1243	g899
ECA1243	g15924
ECA1243	g547
ECA1243	g11790
ECA1243	g12584
ECA1243	g9151
ECA1243	g7486
ECA1243	g9270
ECA1243	g15653
ECA1243	g11635
ECA1243	g10218
ECA1243	g10216
ECA1243	g7672
ECA1243	g11715
ECA1243	g7416
ECA1243	g11113
ECA1243	g10960
ECA1243	g8159
ECA1243	g10925
ECA1243	g18175
ECA1243	g6824
ECA1243	g7662
ECA1243	g9739
ECA1243	g7653
ECA1243	g17536
ECA1243	g1248
ECA1243	g11385
ECA1243	g3276
ECA1243	g7445
ECA1243	g10507
ECA1243	g8116
ECA1243	g7166
ECA1243	g9166
ECA1243	g15121
ECA1243	g11223
ECA1243	g12466
ECA1243	g15244
ECA1243	g3153
ECA1243	g11259
ECA1243	g578
ECA1243	g1857
ECA1243	g10933
ECA1243	g9661
ECA1243	g13059
ECA1243	g9825
ECA1243	g9159
ECA1243	g11629
ECA1243	g9797
ECA1243	g7674
ECA1243	g13017
ECA1243	g7515
ECA1243	g8346
ECA1243	g19426
ECA1243	g5450
ECA1243	g8540
ECA1243	g10834
ECA1243	g8511
ECA1243	g19269
ECA1243	g10039
ECA1243	g10475
ECA1243	g9386
ECA1243	g9349
ECA1243	g12187
ECA1243	g16182
ECA1243	g7747
ECA1243	g15618
ECA1243	g19254
ECA1243	g5585
ECA1243	g14273
ECA1243	g9971
ECA1243	g11222
ECA1243	g7280
ECA1243	g10990
ECA1243	g6792
ECA1243	g7681
ECA1243	g8901
ECA1243	g574
ECA1243	g17319
ECA1243	g9552
ECA1243	g11174
ECA1243	g12850
ECA1243	g7811
ECA1243	g13131
ECA1243	g2017
ECA1243	g11084
ECA1243	g15317
ECA1243	g9813
ECA1243	g11176
ECA1243	g15243
ECA1243	g13671
ECA1243	g11522
ECA1243	g8178
ECA1243	g6986
ECA1243	g7109
ECA1243	g22134
ECA1243	g6975
ECA1243	g11779
ECA1243	g12823
ECA1243	g17980
ECA1243	g12481
ECA1243	g6943
ECA1243	g10342
ECA1243	g4477
ECA1243	g1478
ECA1243	g3439
ECA1243	g8302
ECA1243	g17303
ECA1243	g19438
ECA1243	g3604
ECA1243	g9887
ECA1243	g7597
ECA1243	g2850
ECA1243	g556
ECA1243	g14604
ECA1243	g19640
ECA1243	g11773
ECA1243	g12359
ECA1243	g6592
ECA1243	g15617
ECA1243	g11619
ECA1243	g6954
ECA1243	g11388
ECA1243	g12180
ECA1243	g11578
ECA1243	g22522
ECA1243	g12596
ECA1243	g7461
ECA1243	g9774
ECA1243	g22320
ECA1243	g11322
ECA1243	g15234
ECA1243	g7479
ECA1243	g2824
ECA1243	g11318
ECA1243	g13133
ECA1243	g6930
ECA1243	g9483
ECA1243	g14706
ECA1243	g11233
ECA1243	g8514
ECA1243	g6911
ECA1243	g6352
ECA1243	g22490
ECA1243	g11131
ECA1243	g10660
ECA1243	g11128
ECA1243	g21494
ECA1243	g11236
ECA1243	g7444
ECA1243	g19382
ECA1243	g11447
ECA1243	g8710
ECA1243	g8897
ECA1243	g11784
ECA1243	g6608
ECA1243	g11042
ECA1243	g2408
ECA1243	g4221
ECA1243	g6834
ECA1243	g177
ECA1243	g10390
ECA1243	g13132
ECA1243	g10111
ECA1243	g8811
ECA1243	g11477
ECA1243	g8073
ECA1243	g8911
ECA1243	g8132
ECA1243	g11772
ECA1243	g6852
ECA1243	g7498
ECA1243	g20589
ECA1243	g15227
ECA1243	g19856
ECA1243	g7355
ECA1243	g6971
ECA1243	g9351
ECA1243	g11778
ECA1243	g8708
ECA1243	g22228
ECA1243	g8769
ECA1243	g7907
ECA1243	g14820
ECA1243	g4043
ECA1243	g6964
ECA1243	g7537
ECA1243	g13863
ECA1243	g7573
ECA1243	g9393
ECA1243	g13962
ECA1243	g9948
ECA1243	g3548
ECA1243	g7857
ECA1243	g1848
ECA1243	g7283
ECA1243	g7482
ECA1243	g7455
ECA1243	g14079
ECA1243	g7859
ECA1243	g9795
ECA1243	g2113
ECA1243	g19659
ECA1243	g8541
ECA1243	g22159
ECA1243	g22082
ECA1243	g1842
ECA1243	g11743
ECA1243	g4313
ECA1243	g11336
ECA1243	g14464
ECA1243	g8086
ECA1243	g11119
ECA1243	g8666
ECA1243	g8183
ECA1243	g11123
ECA1243	g7094
ECA1243	g11436
ECA1243	g9401
ECA1243	g11160
ECA1243	g10113
ECA1243	g11534
ECA1243	g9845
ECA1243	g11616
ECA1243	g14584
ECA1243	g435
ECA1243	g11783
ECA1243	g3340
ECA1243	g10506
ECA1243	g17231
ECA1243	g11124
ECA1243	g21502
ECA1243	g16611
ECA1243	g15215
ECA1243	g11290
ECA1243	g3331
ECA1243	g7845
ECA1243	g7419
ECA1243	g542
ECA1243	g9322
ECA1243	g9602
ECA1243	g7892
ECA1243	g13273
ECA1243	g7222
MY1	g8064
MY1	g8686
MY1	g14871
MY1	g9142
MY1	g2301
MY1	g5283
MY1	g8478
MY1	g5090
MY1	g3868
MY1	g14835
MY1	g8767
MY1	g5063
MY1	g18801
MY1	g5052
MY1	g13459
MY1	g5860
MY1	g14932
MY1	g21153
MY1	g21154
MY1	g21150
MY1	g21149
MY1	g20931
MY1	g1094
MY1	g6378
MY1	g20262
MY1	g1429
MY1	g8574
MY1	g5847
MY1	g15607
MY1	g4991
MY1	g3939
MY1	g1057
MY1	g8824
MY1	g21229
MY1	g9847
MY1	g13508
MY1	g15173
MY1	g8670
MY1	g1090
MY1	g3188
MY1	g15044
MY1	g9798
MY1	g5528
MY1	g22331
MY1	g3607
MY1	g8851
MY1	g5553
MY1	g4835
MY1	g5044
MY1	g5012
MY1	g5089
MY1	g4896
MY1	g9346
MY1	g14850
MY1	g19242
MY1	g5098
MY1	g1620
MY1	g19902
MY1	g11941
MY1	g13583
MY1	g4676
MY1	g8865
MY1	g4072
MY1	g14465
MY1	g9937
MY1	g7740
MY1	g7633
MY1	g13481
MY1	g4934
MY1	g1122
MY1	g9763
MY1	g4183
MY1	g5624
MY1	g4870
MY1	g3857
MY1	g17284
MY1	g20245
MY1	g8651
MY1	g3661
MY1	g9048
MY1	g8445
MY1	g15013
MY1	g6615
MY1	g4948
MY1	g14951
MY1	g3717
MY1	g4691
MY1	g4591
MY1	g14044
MY1	g1058
MY1	g5607
MY1	g20987
MY1	g8699
MY1	g5053
MY1	g19636
MY1	g3104
MY1	g9110
MY1	g6302
MY1	g21521
MY1	g8697
MY1	g9084
MY1	g9339
MY1	g5581
MY1	g4845
MY1	g1096
MY1	g5135
MY1	g18822
MY1	g5383
MY1	g13365
MY1	g14937
MY1	g10220
MY1	g7570
MY1	g5011
MY1	g13509
MY1	g16916
MY1	g8632
MY1	g1778
MY1	g18423
MY1	g15674
MY1	g3843
MY1	g14086
MY1	g3799
MY1	g3196
MY1	g9365
MY1	g9207
MY1	g16751
MY1	g4775
MY1	g5046
MY1	g20960
MY1	g5071
MY1	g9206
MY1	g9073
MY1	g9957
MY1	g9306
MY1	g13368
MY1	g13479
MY1	g4514
MY1	g20341
MY1	g1100
MY1	g3984
MY1	g8965
MY1	g8920
MY1	g4777
MY1	g8467
MY1	g8902
MY1	g9140
MY1	g8784
MY1	g13936
MY1	g5592
MY1	g3649
MY1	g6658
MY1	g4686
MY1	g14876
MY1	g3923
MY1	g9375
MY1	g4684
MY1	g21206
MY1	g10256
MY1	g8956
MY1	g5686
MY1	g4992
MY1	g5588
MY1	g3715
MY1	g4263
MY1	g9249
MY1	g8847
MY1	g4749
MY1	g7549
MY1	g8969
MY1	g16707
MY1	g1092
MY1	g9323
MY1	g4050
MY1	g9938
MY1	g19453
MY1	g7585
MY1	g15041
MY1	g5166
MY1	g5162
MY1	g5158
MY1	g4928
MY1	g3898
MY1	g5288
MY1	g9949
MY1	g7976
MY1	g10203
MY1	g8830
MY1	g7845
MY1	g4970
MY1	g14853
MY1	g8816
MY1	g7503
MY1	g4370
MY1	g17498
MY1	g4746
MY1	g8734
MY1	g18998
MY1	g18824
MY1	g9145
MY1	g2370
MY1	g5045
MY1	g7547
MY1	g8648
MY1	g5644
MY1	g1060
MY1	g3896
MY1	g7808
MY1	g14887
MY1	g1080
MY1	g7666
MY1	g14171
MY1	g5278
MY1	g1120
MY1	g5124
MY1	g21119
MY1	g5621
MY1	g4401
MY1	g5010
MY1	g11942
MY1	g4678
MY1	g9972
MY1	g4893
MY1	g8663
MY1	g9114
MY1	g8960
MY1	g8953
MY1	g4083
MY1	g3884
MY1	g19684
MY1	g4499
MY1	g15004
MY1	g22143
MY1	g7659
MY1	g5191
MY1	g15533
MY1	g14889
MY1	g14888
MY1	g8634
MY1	g22250
MY1	g9942
MY1	g5138
MY1	g7548
MY1	g22246
MY1	g8868
MY1	g15541
MY1	g693
MY1	g21198
MY1	g5398
MY1	g11818
MY1	g10810
MY1	g5551
MY1	g14930
MY1	g13568
MY1	g14851
MY1	g7673
MY1	g8984
MY1	g9935
MY1	g9666
MY1	g3186
MY1	g4446
MY1	g20970
MY1	g8736
MY1	g6781
MY1	g16499
MY1	g13810
MY1	g16023
MY1	g3855
MY1	g13513
MY1	g6468
MY1	g9199
MY1	g9128
MY1	g16300
MY1	g3712
MY1	g8906
MY1	g5956
MY1	g9020
MY1	g12668
MY1	g15001
MY1	g21231
MY1	g3491
MY1	g1064
MY1	g22460
MY1	g22188
MY1	g1783
MY1	g3609
MY1	g430
MY1	g5060
MY1	g4956
MY1	g11277
MY1	g8390
MY1	g10905
MY1	g8709
MY1	g5192
MY1	g16021
MY1	g9189
MY1	g8650
MY1	g16632
MY1	g14827
MY1	g5102
MY1	g19378
MY1	g6001
MY1	g6688
MY1	g15171
MY1	g4534
MY1	g15592
MY1	g12889
MY1	g14055
MY1	g2544
MY1	g1751
MY1	g4729
MY1	g5185
MY1	g4837
MY1	g4082
MY1	g15258
MY1	g15165
MY1	g3893
MY1	g5630
MY1	g1785
MY1	g11945
MY1	g16461
MY1	g19448
MY1	g8105
MY1	g4779
MY1	g3864
MY1	g20932
MY1	g3886
MY1	g15045
MY1	g4492
MY1	g13493
MY1	g9025
MY1	g8869
MY1	g8110
MY1	g9251
MY1	g15983
MY1	g5612
MY1	g4882
MY1	g16356
MY1	g5631
MY1	g8909
MY1	g5399
MY1	g4531
MY1	g15348
MY1	g21990
MY1	g15505
MY1	g9176
MY1	g12613
MY1	g8787
MY1	g21944
MY1	g8819
MY1	g14962
MY1	g7661
MY1	g19416
MY1	g8951
MY1	g5083
MY1	g20407
MY1	g5626
MY1	g4871
MY1	g15977
MY1	g8911
MY1	g19906
MY1	g14360
MY1	g13456
MY1	g5115
MY1	g4312
MY1	g1104
MY1	g9822
MY1	g9169
MY1	g14846
MY1	g14844
MY1	g5449
MY1	g9267
MY1	g21181
MY1	g14870
MY1	g8961
MY1	g3414
MY1	g15029
MY1	g5608
MY1	g20619
MY1	g14549
MY1	g4441
MY1	g5622
MY1	g14828
MY1	g11821
MY1	g9177
MY1	g5711
MY1	g4395
MY1	g9144
MY1	g9764
MY1	g9357
MY1	g19916
MY1	g13643
MY1	g6414
MY1	g5679
MY1	g22012
MY1	g8505
MY1	g1834
MY1	g18369
MY1	g19027
MY1	g2328
MY1	g9387
MY1	g21210
MY1	g4907
MY1	g2543
MY1	g4012
MY1	g4781
MY1	g14873
MY1	g8102
MY1	g5682
MY1	g8032
MY1	g15975
MY1	g11943
MY1	g5337
MY1	g3226
MY1	g5289
MY1	g8989
MY1	g7413
MY1	g16355
MY1	g17322
MY1	g8957
MY1	g19728
MY1	g15030
MY1	g5391
MY1	g8676
MY1	g4851
MY1	g15659
MY1	g8987
MY1	g17585
MY1	g8711
MY1	g4953
MY1	g17467
MY1	g7587
MY1	g15603
MY1	g15981
MY1	g5478
MY1	g8374
MY1	g9971
MY1	g2081
MY1	g9060
MY1	g8135
MY1	g599
MY1	g5285
MY1	g5601
MY1	g22332
MY1	g4197
MY1	g13501
MY1	g8672
MY1	g9155
MY1	g7130
MY1	g14172
MY1	g19925
MY1	g9917
MY1	g13500
MY1	g3360
MY1	g12351
MY1	g8826
MY1	g3889
MY1	g2930
MY1	g8134
MY1	g3716
MY1	g9204
MY1	g3347
MY1	g4748
MY1	g4885
MY1	g4895
MY1	g4590
MY1	g5009
MY1	g5920
MY1	g3990
MY1	g9230
MY1	g5402
MY1	g10319
MY1	g2680
MY1	g3257
MY1	g8548
MY1	g9374
MY1	g1062
MY1	g19282
MY1	g8689
MY1	g15963
MY1	g11670
MY1	g9028
MY1	g6445
MY1	g8103
MY1	g14849
MY1	g9126
MY1	g7978
MY1	g14943
MY1	g16022
MY1	g7672
MY1	g3008
MY1	g2921
MY1	g19731
MY1	g5525
MY1	g21892
MY1	g17278
MY1	g17320
MY1	g9854
MY1	g21980
MY1	g5103
MY1	g16834
MY1	g4070
MY1	g21203
MY1	g1119
MY1	g5047
MY1	g14362
MY1	g9160
MY1	g1123
MY1	g21152
MY1	g21148
MY1	g16458
MY1	g8644
MY1	g22454
MY1	g8912
MY1	g15046
MY1	g2489
MY1	g4828
MY1	g13512
MY1	g3713
MY1	g5550
MY1	g5074
MY1	g19732
MY1	g3107
MY1	g15031
MY1	g2692
MY1	g9208
MY1	g4733
MY1	g3075
MY1	g8063
MY1	g8825
MY1	g1117
MY1	g14584
MY1	g5614
MY1	g8904
MY1	g3794
MY1	g9082
MY1	g9242
MY1	g4999
MY1	g19603
MY1	g14832
MY1	g8714
MY1	g5139
MY1	g6337
MY1	g5018
MY1	g5123
MY1	g9113
MY1	g3847
MY1	g7670
MY1	g3184
MY1	g14911
MY1	g3670
MY1	g15961
MY1	g5666
MY1	g6024
MY1	g19897
MY1	g5388
MY1	g5400
MY1	g4086
MY1	g4398
MY1	g1093
MY1	g11939
MY1	g4494
MY1	g17111
MY1	g7955
MY1	g8353
MY1	g15192
MY1	g14131
MY1	g4982
MY1	g9268
MY1	g10420
MY1	g5769
MY1	g4503
MY1	g3863
MY1	g8434
MY1	g4979
MY1	g4234
MY1	g13642
MY1	g8673
MY1	g22336
MY1	g13621
MY1	g4883
MY1	g6067
MY1	g20324
MY1	g1089
MY1	g19613
MY1	g6325
MY1	g5618
MY1	g10398
MY1	g20248
MY1	g1088
MY1	g9700
MY1	g13089
MY1	g9284
MY1	g597
MY1	g8420
MY1	g3474
MY1	g8756
MY1	g9285
MY1	g13205
MY1	g3664
MY1	g8250
MY1	g15048
MY1	g18827
MY1	g4680
MY1	g3345
MY1	g5710
MY1	g3925
MY1	g8083
MY1	g8958
MY1	g4890
MY1	g5095
MY1	g5106
MY1	g8818
MY1	g15798
MY1	g8923
MY1	g21145
MY1	g9321
MY1	g4445
MY1	g5034
MY1	g19604
MY1	g9347
MY1	g9058
MY1	g9745
MY1	g5061
MY1	g8283
MY1	g15060
MY1	g3888
MY1	g15888
MY1	g20971
MY1	g3800
MY1	g19918
MY1	g21199
MY1	g22330
MY1	g5609
MY1	g18942
MY1	g596
MY1	g595
MY1	g4399
MY1	g14933
MY1	g5275
MY1	g15146
MY1	g17806
MY1	g20412
MY1	g9061
MY1	g17114
MY1	g5379
MY1	g1779
MY1	g6014
MY1	g8765
MY1	g5435
MY1	g8882
MY1	g4998
MY1	g4689
MY1	g4369
MY1	g5600
MY1	g8755
MY1	g15194
MY1	g19581
MY1	g4723
MY1	g6810
MY1	g5122
