strain	gene
ECA1889	g19870
ECA1889	g12777
ECA1889	g608
ECA1889	g21667
ECA1889	g685
ECA1889	g741
ECA1889	g18032
ECA1889	g9805
ECA1889	g2511
ECA1889	g442
ECA1889	g2521
ECA1889	g1155
ECA1889	g10501
ECA1889	g15247
ECA1889	g196
ECA1889	g2668
ECA1889	g12754
ECA1889	g15561
ECA1889	g21628
ECA1889	g18147
ECA1889	g12742
ECA1889	g22427
ECA1889	g18106
ECA1889	g3198
ECA1889	g22246
ECA1889	g14924
ECA1889	g1628
ECA1889	g3774
ECA1889	g12779
ECA1889	g814
ECA1889	g797
ECA1889	g646
ECA1889	g2335
ECA1889	g17
ECA1889	g18950
ECA1889	g15276
ECA1889	g5964
ECA1889	g9565
ECA1889	g18013
ECA1889	g22180
ECA1889	g2729
ECA1889	g10538
ECA1889	g19899
ECA1889	g2615
ECA1889	g18132
ECA1889	g7571
ECA1889	g7610
ECA1889	g7973
ECA1889	g15230
ECA1889	g9985
ECA1889	g16056
ECA1889	g18142
ECA1889	g858
ECA1889	g15297
ECA1889	g765
ECA1889	g22337
ECA1889	g2178
ECA1889	g18107
ECA1889	g8461
ECA1889	g985
ECA1889	g1157
ECA1889	g18055
ECA1889	g1461
ECA1889	g17438
ECA1889	g1191
ECA1889	g19869
ECA1889	g9523
ECA1889	g722
ECA1889	g22248
ECA1889	g19902
ECA1889	g20790
ECA1889	g15440
ECA1889	g977
ECA1889	g7122
ECA1889	g18282
ECA1889	g21574
ECA1889	g18057
ECA1889	g22423
ECA1889	g13417
ECA1889	g18040
ECA1889	g1192
ECA1889	g18124
ECA1889	g15313
ECA1889	g18290
ECA1889	g776
ECA1889	g18511
ECA1889	g8056
ECA1889	g746
ECA1889	g543
ECA1889	g1169
ECA1889	g17864
ECA1889	g2665
ECA1889	g752
ECA1889	g22291
ECA1889	g12956
ECA1889	g17861
ECA1889	g6611
ECA1889	g5832
ECA1889	g17852
ECA1889	g702
ECA1889	g22245
ECA1889	g7755
ECA1889	g726
ECA1889	g12587
ECA1889	g17767
ECA1889	g22250
ECA1889	g22185
ECA1889	g12570
ECA1889	g17875
ECA1889	g15233
ECA1889	g88
ECA1889	g18052
ECA1889	g851
ECA1889	g18028
ECA1889	g2603
ECA1889	g12253
ECA1889	g2430
ECA1889	g7555
ECA1889	g5908
ECA1889	g1156
ECA1889	g738
ECA1889	g12972
ECA1889	g18134
ECA1889	g3796
ECA1889	g7795
ECA1889	g18023
ECA1889	g18051
ECA1889	g21034
ECA1889	g732
ECA1889	g550
ECA1889	g17865
ECA1889	g14352
ECA1889	g2948
ECA1889	g12492
ECA1889	g801
ECA1889	g8852
ECA1889	g2506
ECA1889	g22244
ECA1889	g2433
ECA1889	g2980
ECA1889	g2507
ECA1889	g19898
ECA1889	g1517
ECA1889	g17340
ECA1889	g18116
ECA1889	g859
ECA1889	g18128
ECA1889	g19934
ECA1889	g17641
ECA1889	g3266
ECA1889	g705
ECA1889	g3513
ECA1889	g17775
ECA1889	g19267
ECA1889	g1022
ECA1889	g18024
ECA1889	g21669
ECA1889	g15239
ECA1889	g18284
ECA1889	g58
ECA1889	g8690
ECA1889	g9983
ECA1889	g21625
ECA1889	g22340
ECA1889	g6928
ECA1889	g18294
ECA1889	g798
ECA1889	g18058
ECA1889	g5813
ECA1889	g813
ECA1889	g3255
ECA1889	g12680
MY16	g19297
MY16	g15376
MY16	g2238
MY16	g2237
MY16	g11844
MY16	g20342
MY16	g2603
MY16	g21149
MY16	g8532
MY16	g11113
MY16	g12789
MY16	g11300
MY16	g5207
MY16	g145
MY16	g11632
MY16	g17448
MY16	g14703
MY16	g10730
MY16	g22182
MY16	g2529
MY16	g5752
MY16	g20450
MY16	g11298
MY16	g11303
MY16	g11564
MY16	g2460
MY16	g2459
MY16	g12075
MY16	g10943
MY16	g11732
MY16	g17453
MY16	g11112
MY16	g1532
MY16	g22192
MY16	g17992
MY16	g17458
MY16	g2461
MY16	g11578
MY16	g22191
MY16	g5762
MY16	g11651
MY16	g21151
MY16	g11523
MY16	g5710
MY16	g3953
MY16	g19905
MY16	g4570
MY16	g11304
MY16	g12074
MY16	g8197
MY16	g2558
MY16	g21583
MY16	g17210
MY16	g21218
MY16	g18573
MY16	g5066
MY16	g15530
MY16	g11839
MY16	g15034
MY16	g10918
MY16	g2582
MY16	g10837
MY16	g11299
MY16	g17282
MY16	g20339
MY16	g15242
MY16	g18560
MY16	g1932
MY16	g19183
MY16	g13704
MY16	g14858
MY16	g2777
MY16	g11634
MY16	g20352
MY16	g6545
MY16	g11728
MY16	g12905
MY16	g18385
MY16	g7854
MY16	g8106
MY16	g4612
MY16	g21532
MY16	g11090
MY16	g4968
MY16	g11721
MY16	g4615
MY16	g13381
MY16	g11565
MY16	g11869
MY16	g10916
MY16	g3089
MY16	g19158
MY16	g11497
MY16	g21738
MY16	g11611
MY16	g18562
MY16	g21027
MY16	g2557
MY16	g18269
MY16	g17333
MY16	g3035
MY16	g321
MY16	g18312
MY16	g11416
MY16	g6237
MY16	g3127
MY16	g11055
MY16	g20354
MY16	g20357
MY16	g4737
MY16	g21891
MY16	g11860
MY16	g14647
MY16	g13414
MY16	g11886
MY16	g21748
MY16	g11056
MY16	g1805
MY16	g3123
MY16	g2579
MY16	g11730
MY16	g15002
MY16	g11579
MY16	g17550
MY16	g17456
MY16	g12024
MY16	g11742
MY16	g2892
MY16	g19900
MY16	g18471
MY16	g2734
MY16	g10944
MY16	g2295
MY16	g13877
MY16	g8271
MY16	g554
MY16	g4482
MY16	g17261
MY16	g11700
MY16	g17344
MY16	g852
MY16	g11866
MY16	g20062
MY16	g7433
MY16	g21223
MY16	g16281
MY16	g14429
MY16	g4906
MY16	g11652
MY16	g17360
MY16	g12629
MY16	g13758
MY16	g5217
MY16	g11706
MY16	g18745
MY16	g2779
MY16	g11833
MY16	g3756
MY16	g22178
MY16	g20521
MY16	g4617
MY16	g8144
MY16	g17291
MY16	g18309
MY16	g22189
MY16	g1952
MY16	g20343
MY16	g11683
MY16	g20746
MY16	g19989
MY16	g11724
MY16	g4627
MY16	g7924
MY16	g11670
MY16	g1859
MY16	g11727
MY16	g11684
MY16	g18252
MY16	g16634
MY16	g4537
MY16	g3125
MY16	g19291
MY16	g21219
MY16	g15623
MY16	g5734
MY16	g11302
MY16	g11892
MY16	g4611
MY16	g18579
MY16	g4947
MY16	g14245
MY16	g12034
MY16	g11725
MY16	g20745
MY16	g19906
MY16	g20406
MY16	g22179
MY16	g20364
MY16	g15296
MY16	g18476
MY16	g8523
MY16	g12037
MY16	g14165
MY16	g19691
MY16	g1537
MY16	g20355
MY16	g2559
MY16	g5040
MY16	g5028
MY16	g5034
MY16	g4678
MY16	g1946
MY16	g17321
MY16	g3028
MY16	g17634
MY16	g20449
MY16	g20747
MY16	g17329
MY16	g11423
MY16	g10328
MY16	g10928
MY16	g7984
MY16	g11233
MY16	g11656
MY16	g4466
MY16	g11729
MY16	g11889
MY16	g3128
MY16	g11836
MY16	g17468
MY16	g9540
MY16	g2847
MY16	g3034
MY16	g12070
MY16	g2831
MY16	g144
MY16	g21222
MY16	g11333
MY16	g4063
MY16	g11650
MY16	g11567
MY16	g17147
MY16	g12069
MY16	g20400
MY16	g22169
MY16	g22167
MY16	g4490
MY16	g8189
MY16	g11736
MY16	g5372
MY16	g11840
MY16	g12076
MY16	g22170
MY16	g11496
MY16	g11737
MY16	g17293
MY16	g2677
MY16	g15184
MY16	g13548
MY16	g8785
MY16	g21914
MY16	g17504
MY16	g15182
MY16	g17334
MY16	g12072
MY16	g11891
MY16	g11740
MY16	g14123
MY16	g11409
MY16	g21585
MY16	g6516
MY16	g15220
MY16	g20432
MY16	g11002
MY16	g13844
MY16	g2484
MY16	g20358
MY16	g19901
MY16	g2479
MY16	g18388
MY16	g15742
MY16	g20346
MY16	g18389
MY16	g11297
MY16	g15288
MY16	g4477
MY16	g18315
MY16	g8501
MY16	g19902
MY16	g11663
MY16	g20350
MY16	g13151
MY16	g17148
MY16	g11653
MY16	g22187
MY16	g10919
MY16	g11870
MY16	g8188
MY16	g18313
MY16	g21213
MY16	g11744
MY16	g4927
MY16	g18561
MY16	g5164
MY16	g17903
MY16	g22165
MY16	g20015
MY16	g3086
MY16	g2546
MY16	g4694
MY16	g12033
MY16	g2217
MY16	g18558
MY16	g18557
MY16	g6016
MY16	g22180
MY16	g8544
MY16	g21230
MY16	g17268
MY16	g7825
MY16	g11415
MY16	g17420
MY16	g11001
MY16	g20005
MY16	g20356
MY16	g19224
MY16	g21229
MY16	g7773
MY16	g11696
MY16	g1087
MY16	g9922
MY16	g1289
MY16	g15033
MY16	g17502
MY16	g20344
MY16	g2534
MY16	g4941
MY16	g4929
MY16	g4632
MY16	g4496
MY16	g20360
MY16	g11864
MY16	g11905
MY16	g11672
MY16	g1412
MY16	g4454
MY16	g17283
MY16	g19212
MY16	g18392
MY16	g20359
MY16	g18428
MY16	g11895
MY16	g22175
MY16	g4614
MY16	g19979
MY16	g21747
MY16	g16580
MY16	g7956
MY16	g4899
MY16	g11570
MY16	g171
MY16	g20341
MY16	g17266
MY16	g10998
MY16	g22190
MY16	g11623
MY16	g11701
MY16	g11619
MY16	g12766
MY16	g17277
MY16	g11334
MY16	g3132
MY16	g17274
MY16	g3087
MY16	g11831
MY16	g11640
MY16	g13354
MY16	g18862
MY16	g20456
MY16	g20606
MY16	g17982
MY16	g17139
MY16	g11868
MY16	g18890
MY16	g8685
MY16	g19909
MY16	g4095
MY16	g11052
MY16	g20109
MY16	g11589
MY16	g1357
MY16	g11722
MY16	g17503
MY16	g17422
MY16	g17341
MY16	g18353
MY16	g8533
MY16	g8522
MY16	g1863
MY16	g15741
MY16	g11050
MY16	g18575
MY16	g8717
MY16	g4467
MY16	g20353
MY16	g19137
MY16	g19237
MY16	g4736
MY16	g18576
MY16	g22183
MY16	g4503
MY16	g19907
MY16	g20781
MY16	g17330
MY16	g8372
MY16	g11649
MY16	g2848
MY16	g12035
MY16	g11631
MY16	g5318
MY16	g11529
MY16	g19415
MY16	g21200
MY16	g11598
MY16	g18386
MY16	g8567
MY16	g4481
MY16	g4890
MY16	g11733
MY16	g2578
MY16	g9027
MY16	g12036
MY16	g3124
MY16	g21217
MY16	g11232
MY16	g18272
MY16	g2328
MY16	g20340
MY16	g11520
MY16	g11837
MY16	g1358
MY16	g19375
MY16	g20361
MY16	g9643
MY16	g19910
MY16	g8684
MY16	g17795
MY16	g4468
MY16	g11893
MY16	g17457
MY16	g9970
MY16	g21225
MY16	g20414
MY16	g20288
MY16	g20727
MY16	g20349
MY16	g22177
MY16	g17211
MY16	g3088
MY16	g17284
MY16	g11865
MY16	g17279
MY16	g2544
MY16	g11305
MY16	g15910
MY16	g12776
MY16	g11413
MY16	g10878
MY16	g11738
MY16	g17336
MY16	g17292
MY16	g1066
MY16	g7785
MY16	g11862
MY16	g11614
MY16	g9936
MY16	g17459
MY16	g9935
MY16	g17183
MY16	g21227
MY16	g10941
MY16	g2387
MY16	g7923
MY16	g8321
MY16	g20398
MY16	g476
MY16	g11568
MY16	g20469
MY16	g11110
MY16	g20362
MY16	g21688
MY16	g4064
MY16	g2580
MY16	g22041
MY16	g22184
MY16	g13152
MY16	g11599
MY16	g17275
MY16	g8535
MY16	g20365
MY16	g11669
MY16	g17276
MY16	g4905
MY16	g7745
MY16	g17180
MY16	g4470
MY16	g12048
MY16	g8363
MY16	g11867
MY16	g362
MY16	g17281
MY16	g11147
MY16	g10942
MY16	g11735
MY16	g12071
MY16	g20484
MY16	g21971
MY16	g8406
MY16	g18470
MY16	g11633
MY16	g3129
MY16	g8534
MY16	g11639
MY16	g4852
MY16	g21148
MY16	g1359
MY16	g2761
MY16	g8531
MY16	g11695
MY16	g878
MY16	g19160
MY16	g11519
MY16	g11615
MY16	g11569
MY16	g18474
MY16	g18387
MY16	g12073
MY16	g22168
MY16	g1857
MY16	g4904
MY16	g14020
MY16	g11935
MY16	g18581
MY16	g2371
MY16	g17506
MY16	g8545
MY16	g19911
MY16	g8683
MY16	g18574
MY16	g3147
MY16	g12607
MY16	g3130
MY16	g4469
MY16	g187
MY16	g18556
MY16	g18270
MY16	g11723
MY16	g9745
MY16	g17361
MY16	g17257
MY16	g7907
MY16	g19236
MY16	g21224
MY16	g18271
MY16	g5732
MY16	g17322
MY16	g11743
MY16	g4606
MY16	g11561
MY16	g11636
MY16	g3408
MY16	g21226
MY16	g1763
MY16	g8681
MY16	g11625
MY16	g4551
MY16	g11739
MY16	g22176
MY16	g14599
MY16	g15186
MY16	g4903
MY16	g2959
MY16	g2330
MY16	g12047
MY16	g17488
MY16	g20345
MY16	g17358
MY16	g11838
MY16	g11687
MY16	g17454
MY16	g4928
MY16	g18393
MY16	g17091
MY16	g17184
MY16	g12666
MY16	g4898
MY16	g22164
MY16	g11635
MY16	g1737
MY16	g11894
MY16	g5219
MY16	g5452
MY16	g1864
MY16	g11999
MY16	g11563
MY16	g11559
MY16	g11560
MY16	g17346
MY16	g13383
MY16	g3085
MY16	g4550
MY16	g12608
MY16	g7961
MY16	g17089
MY16	g19142
MY16	g1067
MY16	g5208
MY16	g11832
ECA2607	g21252
ECA2607	g3356
ECA2607	g5341
ECA2607	g7061
ECA2607	g7062
ECA2607	g18539
ECA2607	g7427
ECA2607	g21343
ECA2607	g4149
ECA2607	g21029
ECA2607	g13341
ECA2607	g144
ECA2607	g19435
ECA2607	g16990
ECA2607	g18001
ECA2607	g4400
ECA2607	g8043
ECA2607	g18770
ECA2607	g4698
ECA2607	g7355
ECA2607	g4391
ECA2607	g17753
ECA2607	g19076
ECA2607	g7283
ECA2607	g7282
ECA2607	g18769
ECA2607	g9830
ECA2607	g7957
ECA2607	g12030
ECA2607	g19947
ECA2607	g4763
ECA2607	g17070
ECA2607	g16424
ECA2607	g14305
ECA2607	g13508
ECA2607	g15884
ECA2607	g5305
ECA2607	g18710
ECA2607	g20779
ECA2607	g16425
ECA2607	g21341
ECA2607	g19337
ECA2607	g3665
ECA2607	g18229
ECA2607	g19070
ECA2607	g21185
ECA2607	g16436
ECA2607	g18779
ECA2607	g18694
ECA2607	g4708
ECA2607	g18806
ECA2607	g13369
ECA2607	g7388
ECA2607	g10384
ECA2607	g11972
ECA2607	g18670
ECA2607	g18635
ECA2607	g12940
ECA2607	g16451
ECA2607	g21272
ECA2607	g5061
ECA2607	g19073
ECA2607	g18736
ECA2607	g18814
ECA2607	g18653
ECA2607	g4296
ECA2607	g19075
ECA2607	g4789
ECA2607	g18753
ECA2607	g19734
ECA2607	g18668
ECA2607	g18543
ECA2607	g18107
ECA2607	g4855
ECA2607	g5057
ECA2607	g21259
ECA2607	g22130
ECA2607	g19523
ECA2607	g15462
ECA2607	g21245
ECA2607	g2839
ECA2607	g14670
ECA2607	g1568
ECA2607	g15145
ECA2607	g4157
ECA2607	g5326
ECA2607	g14298
ECA2607	g19458
ECA2607	g1637
ECA2607	g5339
ECA2607	g4705
ECA2607	g18813
ECA2607	g5720
ECA2607	g7409
ECA2607	g4929
ECA2607	g9002
ECA2607	g18853
ECA2607	g318
ECA2607	g7940
ECA2607	g3144
ECA2607	g7938
ECA2607	g21243
ECA2607	g21240
ECA2607	g7683
ECA2607	g22164
ECA2607	g5335
ECA2607	g18701
ECA2607	g16446
ECA2607	g12988
ECA2607	g10781
ECA2607	g18341
ECA2607	g15178
ECA2607	g4857
ECA2607	g18551
ECA2607	g12776
ECA2607	g19332
ECA2607	g4645
ECA2607	g7928
ECA2607	g17346
ECA2607	g18956
ECA2607	g18655
ECA2607	g4211
ECA2607	g4724
ECA2607	g18542
ECA2607	g21190
ECA2607	g7894
ECA2607	g5308
ECA2607	g7555
ECA2607	g7118
ECA2607	g15631
ECA2607	g4372
ECA2607	g550
ECA2607	g4834
ECA2607	g5309
ECA2607	g845
ECA2607	g18808
ECA2607	g5327
ECA2607	g13469
ECA2607	g21267
ECA2607	g10569
ECA2607	g16433
ECA2607	g5581
ECA2607	g18643
ECA2607	g18651
ECA2607	g14426
ECA2607	g9588
ECA2607	g18850
ECA2607	g15514
ECA2607	g21189
ECA2607	g11411
ECA2607	g4944
ECA2607	g19434
ECA2607	g2040
ECA2607	g12002
ECA2607	g5428
ECA2607	g7942
ECA2607	g5313
ECA2607	g12623
ECA2607	g16437
ECA2607	g17685
ECA2607	g18379
ECA2607	g10267
ECA2607	g5503
ECA2607	g4147
ECA2607	g4864
ECA2607	g21254
ECA2607	g10838
ECA2607	g16980
ECA2607	g14028
ECA2607	g5302
ECA2607	g17400
ECA2607	g3643
ECA2607	g4710
ECA2607	g21255
ECA2607	g19448
ECA2607	g11461
ECA2607	g4394
ECA2607	g5307
ECA2607	g19229
ECA2607	g21271
ECA2607	g18715
ECA2607	g19825
ECA2607	g4212
ECA2607	g3641
ECA2607	g16438
ECA2607	g4935
ECA2607	g5323
ECA2607	g14297
ECA2607	g18846
ECA2607	g5506
ECA2607	g5340
ECA2607	g4932
ECA2607	g2868
ECA2607	g4395
ECA2607	g18859
ECA2607	g18538
ECA2607	g18786
ECA2607	g5058
ECA2607	g21184
ECA2607	g17798
ECA2607	g17800
ECA2607	g17796
ECA2607	g21234
ECA2607	g18649
ECA2607	g18688
ECA2607	g21020
ECA2607	g18375
ECA2607	g7384
ECA2607	g18337
ECA2607	g1104
ECA2607	g17075
ECA2607	g18700
ECA2607	g21242
ECA2607	g21239
ECA2607	g4409
ECA2607	g7311
ECA2607	g5328
ECA2607	g18783
ECA2607	g17754
ECA2607	g7389
ECA2607	g16965
ECA2607	g18669
ECA2607	g15774
ECA2607	g19544
ECA2607	g7939
ECA2607	g19077
ECA2607	g18854
ECA2607	g6678
ECA2607	g7662
ECA2607	g7681
ECA2607	g7682
ECA2607	g143
ECA2607	g5293
ECA2607	g21268
ECA2607	g11917
ECA2607	g19384
ECA2607	g14088
ECA2607	g5331
ECA2607	g19457
ECA2607	g5336
ECA2607	g5092
ECA2607	g17806
ECA2607	g14304
ECA2607	g3615
ECA2607	g4945
ECA2607	g21344
ECA2607	g21704
ECA2607	g473
ECA2607	g5464
ECA2607	g18521
ECA2607	g18336
ECA2607	g4002
ECA2607	g20624
ECA2607	g4607
ECA2607	g7501
ECA2607	g5921
ECA2607	g1610
ECA2607	g22072
ECA2607	g18636
ECA2607	g21901
ECA2607	g4431
ECA2607	g9081
ECA2607	g4052
ECA2607	g16444
ECA2607	g18380
ECA2607	g18675
ECA2607	g12938
ECA2607	g22109
ECA2607	g17770
ECA2607	g5337
ECA2607	g15598
ECA2607	g7306
ECA2607	g5310
ECA2607	g14379
ECA2607	g13527
ECA2607	g10306
ECA2607	g21251
ECA2607	g16447
ECA2607	g18749
ECA2607	g20998
ECA2607	g21188
ECA2607	g18646
ECA2607	g21247
ECA2607	g5426
ECA2607	g4322
ECA2607	g14913
ECA2607	g18729
ECA2607	g20110
ECA2607	g4430
ECA2607	g21277
ECA2607	g5579
ECA2607	g4966
ECA2607	g7597
ECA2607	g5301
ECA2607	g5102
ECA2607	g1378
ECA2607	g19387
ECA2607	g18388
ECA2607	g19069
ECA2607	g8827
ECA2607	g16449
ECA2607	g19032
ECA2607	g7891
ECA2607	g7372
ECA2607	g5329
ECA2607	g5059
ECA2607	g5114
ECA2607	g16435
ECA2607	g7832
ECA2607	g19297
ECA2607	g21040
ECA2607	g21260
ECA2607	g4841
ECA2607	g21261
ECA2607	g9253
ECA2607	g16429
ECA2607	g5507
ECA2607	g8560
ECA2607	g20529
ECA2607	g21253
ECA2607	g7360
ECA2607	g18778
ECA2607	g18338
ECA2607	g21237
ECA2607	g8883
ECA2607	g18884
ECA2607	g19071
ECA2607	g5333
ECA2607	g5334
ECA2607	g16685
ECA2607	g9003
ECA2607	g16445
ECA2607	g4856
ECA2607	g18724
ECA2607	g1580
ECA2607	g21238
ECA2607	g7837
ECA2607	g12777
ECA2607	g10994
ECA2607	g5332
ECA2607	g14060
ECA2607	g5113
ECA2607	g7838
ECA2607	g19265
ECA2607	g18725
ECA2607	g4435
ECA2607	g22073
ECA2607	g16263
ECA2607	g16138
ECA2607	g170
ECA2607	g21257
ECA2607	g4839
ECA2607	g4718
ECA2607	g18365
ECA2607	g18861
ECA2607	g4719
ECA2607	g14513
ECA2607	g5318
ECA2607	g4850
ECA2607	g7647
ECA2607	g4847
ECA2607	g18644
ECA2607	g18703
ECA2607	g15119
ECA2607	g1926
ECA2607	g17748
ECA2607	g17601
ECA2607	g15894
ECA2607	g11963
ECA2607	g5027
ECA2607	g1900
ECA2607	g18717
ECA2607	g21181
ECA2607	g21672
ECA2607	g21931
ECA2607	g18676
ECA2607	g13526
ECA2607	g8826
ECA2607	g4911
ECA2607	g9004
ECA2607	g21030
ECA2607	g21019
ECA2607	g18546
ECA2607	g17402
ECA2607	g13355
ECA2607	g5508
ECA2607	g5853
ECA2607	g9172
ECA2607	g21244
ECA2607	g18768
ECA2607	g16956
ECA2607	g4714
ECA2607	g1659
ECA2607	g7284
ECA2607	g4604
ECA2607	g18640
ECA2607	g18691
ECA2607	g5303
ECA2607	g4933
ECA2607	g16432
ECA2607	g21183
ECA2607	g18958
ECA2607	g19433
ECA2607	g21063
ECA2607	g18782
ECA2607	g5306
ECA2607	g5026
ECA2607	g4928
ECA2607	g14479
ECA2607	g18762
ECA2607	g18812
ECA2607	g18389
ECA2607	g7663
ECA2607	g19538
ECA2607	g18709
ECA2607	g18377
ECA2607	g7929
ECA2607	g4921
ECA2607	g16865
ECA2607	g21241
ECA2607	g15973
ECA2607	g21290
ECA2607	g19945
ECA2607	g19074
ECA2607	g18650
ECA2607	g4429
ECA2607	g15312
ECA2607	g6164
ECA2607	g7893
ECA2607	g18376
ECA2607	g20482
ECA2607	g21273
ECA2607	g4488
ECA2607	g1554
ECA2607	g18378
ECA2607	g7153
ECA2607	g21258
ECA2607	g18677
ECA2607	g16426
ECA2607	g1417
ECA2607	g21236
ECA2607	g18671
ECA2607	g19432
ECA2607	g7408
ECA2607	g6783
ECA2607	g18652
ECA2607	g21180
ECA2607	g1555
ECA2607	g4444
ECA2607	g18648
ECA2607	g19333
ECA2607	g19948
ECA2607	g19068
ECA2607	g14211
ECA2607	g18957
ECA2607	g21265
ECA2607	g17788
ECA2607	g21248
ECA2607	g5304
ECA2607	g4852
ECA2607	g4965
ECA2607	g9072
ECA2607	g7370
ECA2607	g18882
ECA2607	g4213
ECA2607	g18718
ECA2607	g18518
ECA2607	g7410
ECA2607	g4693
ECA2607	g19495
ECA2607	g18469
ECA2607	g4865
ECA2607	g8540
ECA2607	g9241
ECA2607	g18654
ECA2607	g18734
ECA2607	g4652
ECA2607	g20517
ECA2607	g5062
ECA2607	g18641
ECA2607	g4967
ECA2607	g20518
ECA2607	g7684
ECA2607	g22076
ECA2607	g21263
ECA2607	g18647
ECA2607	g7212
ECA2607	g14027
ECA2607	g14253
ECA2607	g17809
ECA2607	g12047
ECA2607	g17735
ECA2607	g21235
ECA2607	g5429
ECA2607	g18519
ECA2607	g12835
ECA2607	g4717
ECA2607	g14914
ECA2607	g7930
ECA2607	g4848
ECA2607	g18516
ECA2607	g7892
ECA2607	g19268
ECA2607	g21032
ECA2607	g5300
ECA2607	g21233
ECA2607	g4849
ECA2607	g5298
ECA2607	g5161
ECA2607	g5060
ECA2607	g18342
ECA2607	g12031
ECA2607	g9282
ECA2607	g11117
ECA2607	g12048
ECA2607	g14470
ECA2607	g21703
ECA2607	g361
ECA2607	g18547
ECA2607	g16440
ECA2607	g4937
ECA2607	g4854
ECA2607	g7412
ECA2607	g19143
ECA2607	g17722
ECA2607	g18544
ECA2607	g16431
ECA2607	g16206
ECA2607	g3625
ECA2607	g5051
ECA2607	g18852
ECA2607	g4960
ECA2607	g18716
ECA2607	g18345
ECA2607	g21031
ECA2607	g4392
ECA2607	g4716
ECA2607	g18637
ECA2607	g8828
ECA2607	g19269
ECA2607	g7580
ECA2607	g21028
ECA2607	g18515
ECA2607	g871
ECA2607	g1635
ECA2607	g18733
ECA2607	g5635
ECA2607	g4199
ECA2607	g17397
ECA2607	g21930
ECA2607	g5342
ECA2607	g7195
ECA2607	g21041
ECA2607	g18961
ECA2607	g3920
ECA2607	g21179
ECA2607	g186
ECA2607	g18678
ECA2607	g7387
ECA2607	g1502
ECA2607	g18784
ECA2607	g6885
ECA2607	g17303
ECA2607	g4830
ECA2607	g14011
ECA2607	g21266
ECA2607	g7595
ECA2607	g1496
ECA2607	g18849
ECA2607	g19255
ECA2607	g5299
ECA2607	g18713
ECA2607	g12283
ECA2607	g21264
ECA2607	g21177
ECA2607	g16439
ECA2607	g18409
ECA2607	g5325
ECA2607	g10735
ECA2607	g7765
ECA2607	g18553
ECA2607	g7155
ECA2607	g5116
ECA2607	g4936
ECA2607	g4866
ECA2607	g19031
ECA2607	g5338
ECA2607	g18954
ECA2607	g18364
ECA2607	g4715
ECA2607	g5505
ECA2607	g4969
ECA2607	g12003
ECA2607	g4436
ECA2607	g18714
ECA2607	g11971
ECA2607	g17277
ECA2607	g19256
ECA2607	g21707
ECA2607	g17403
ECA2607	g18339
ECA2607	g5295
ECA2607	g21706
ECA2607	g18750
ECA2607	g15147
ECA2607	g7890
ECA2607	g20623
ECA2607	g14065
ECA2607	g16427
ECA2607	g11915
ECA2607	g5576
ECA2607	g18689
ECA2607	g4158
ECA2607	g1654
ECA2607	g8541
ECA2607	g18673
ECA703	g5984
ECA703	g1077
ECA703	g17901
ECA703	g3394
ECA703	g21539
ECA703	g6043
ECA703	g6044
ECA703	g12270
ECA703	g21550
ECA703	g21713
ECA703	g19330
ECA703	g17760
ECA703	g19583
ECA703	g5746
ECA703	g22288
ECA703	g18041
ECA703	g7529
ECA703	g17932
ECA703	g18049
ECA703	g18824
ECA703	g5686
ECA703	g19323
ECA703	g5265
ECA703	g15646
ECA703	g18852
ECA703	g17718
ECA703	g16272
ECA703	g10077
ECA703	g17509
ECA703	g19340
ECA703	g6271
ECA703	g6270
ECA703	g19580
ECA703	g19534
ECA703	g21805
ECA703	g21210
ECA703	g7693
ECA703	g13381
ECA703	g21711
ECA703	g17941
ECA703	g10067
ECA703	g18213
ECA703	g10118
ECA703	g17514
ECA703	g21540
ECA703	g17874
ECA703	g17854
ECA703	g17832
ECA703	g14971
ECA703	g1196
ECA703	g17926
ECA703	g18048
ECA703	g6942
ECA703	g19355
ECA703	g18736
ECA703	g7120
ECA703	g17894
ECA703	g22304
ECA703	g18251
ECA703	g4690
ECA703	g17858
ECA703	g17828
ECA703	g2951
ECA703	g21544
ECA703	g21638
ECA703	g2816
ECA703	g18938
ECA703	g6402
ECA703	g19536
ECA703	g15540
ECA703	g17510
ECA703	g19408
ECA703	g22291
ECA703	g11981
ECA703	g17646
ECA703	g6641
ECA703	g19175
ECA703	g2084
ECA703	g2085
ECA703	g13803
ECA703	g19062
ECA703	g16281
ECA703	g21609
ECA703	g18211
ECA703	g9283
ECA703	g14600
ECA703	g19396
ECA703	g7714
ECA703	g18588
ECA703	g17542
ECA703	g17755
ECA703	g11942
ECA703	g17888
ECA703	g21535
ECA703	g19172
ECA703	g18587
ECA703	g17928
ECA703	g18861
ECA703	g5663
ECA703	g19394
ECA703	g12007
ECA703	g8267
ECA703	g17786
ECA703	g21793
ECA703	g21642
ECA703	g15024
ECA703	g17877
ECA703	g17882
ECA703	g17845
ECA703	g17841
ECA703	g17515
ECA703	g7487
ECA703	g6941
ECA703	g17758
ECA703	g6939
ECA703	g21607
ECA703	g17937
ECA703	g5209
ECA703	g18883
ECA703	g14088
ECA703	g21794
ECA703	g18254
ECA703	g17759
ECA703	g17829
ECA703	g17857
ECA703	g17805
ECA703	g6932
ECA703	g16334
ECA703	g17895
ECA703	g2669
ECA703	g22213
ECA703	g5985
ECA703	g11928
ECA703	g6702
ECA703	g10569
